# Timestamp: 2024-04-09 17:39:09.334154
# Target Ontology: http://www.ebi.ac.uk/efo/releases/v3.62.0/efo.owl
# text2term version: 4.1.2
# Minimum Score: 0.00
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: OntologyTermType.CLASS
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 899 entries, 899 were mapped to 750 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
7NEnBpYyHR,chronic myeloid,chronic myelogenous leukemia,EFO:0000339,http://www.ebi.ac.uk/efo/EFO_0000339,0.788,None
vAEt9ftvDo,malignant melanoma,melanoma,EFO:0000756,http://www.ebi.ac.uk/efo/EFO_0000756,0.995,None
xgiNLDRzCy,basal cell carcinoma,basal cell carcinoma,EFO:0004193,http://www.ebi.ac.uk/efo/EFO_0004193,0.986,None
tuLwNuW6kC,squamous cell carcinoma,squamous cell carcinoma,EFO:0000707,http://www.ebi.ac.uk/efo/EFO_0000707,0.993,None
Ucn7B2iFYS,hypertension,hypertension,EFO:0000537,http://www.ebi.ac.uk/efo/EFO_0000537,0.993,None
oBMne4r6Ft,heart/cardiac problem,heart disease,EFO:0003777,http://www.ebi.ac.uk/efo/EFO_0003777,0.608,None
JpCo5FJ9Ve,peripheral vascular disease,peripheral vascular disease,EFO:0003875,http://www.ebi.ac.uk/efo/EFO_0003875,0.996,None
nzUqx2EHTj,venous thromboembolic disease,Thromboembolism,HP:0001907,http://purl.obolibrary.org/obo/HP_0001907,0.873,None
Xiu4TKMsvK,essential hypertension,essential hypertension,MONDO:0001134,http://purl.obolibrary.org/obo/MONDO_0001134,0.992,None
vd9F9VphWz,gestational hypertension/pre-eclampsia,preeclampsia,EFO:0000668,http://www.ebi.ac.uk/efo/EFO_0000668,0.747,None
BMFuW4iu6e,angina,angina pectoris,EFO:0003913,http://www.ebi.ac.uk/efo/EFO_0003913,0.997,None
umZDJxnQiT,heart attack/myocardial infarction,myocardial infarction,EFO:0000612,http://www.ebi.ac.uk/efo/EFO_0000612,0.77,None
kDMvs5rSCY,heart failure/pulmonary odema,heart failure,EFO:0003144,http://www.ebi.ac.uk/efo/EFO_0003144,0.649,None
STPBjrgL3C,heart arrhythmia,cardiac rhythm disease,MONDO:0007263,http://purl.obolibrary.org/obo/MONDO_0007263,0.871,None
yazqPohXeb,cardiomyopathy,cardiomyopathy,EFO:0000318,http://www.ebi.ac.uk/efo/EFO_0000318,0.997,None
tCLpTsfdEr,stroke,stroke,EFO:0000712,http://www.ebi.ac.uk/efo/EFO_0000712,0.991,None
ApoZzRLrv2,transient ischaemic attack (tia),transient ischemic attack,EFO:0003764,http://www.ebi.ac.uk/efo/EFO_0003764,0.97,None
4wiAFKsR6r,subdural haemorrhage/haematoma,Subdural hemorrhage,HP:0100309,http://purl.obolibrary.org/obo/HP_0100309,0.894,None
mpbjDQMnti,subarachnoid haemorrhage,subarachnoid hemorrhage,EFO:0000713,http://www.ebi.ac.uk/efo/EFO_0000713,0.993,None
NLu6vQmSqo,leg claudication/ intermittent claudication,intermittent vascular claudication,EFO:0003876,http://www.ebi.ac.uk/efo/EFO_0003876,0.93,None
4UmEhEW3fH,pulmonary embolism +/- dvt,pulmonary embolism,EFO:0003827,http://www.ebi.ac.uk/efo/EFO_0003827,0.873,None
BeumCtssjd,deep venous thrombosis (dvt),deep vein thrombosis,EFO:0003907,http://www.ebi.ac.uk/efo/EFO_0003907,0.888,None
vhug54Mz9Q,asthma,asthma,MONDO:0004979,http://purl.obolibrary.org/obo/MONDO_0004979,0.991,None
msgRKSVjfT,chronic obstructive airways disease/copd,chronic obstructive pulmonary disease,EFO:0000341,http://www.ebi.ac.uk/efo/EFO_0000341,0.914,None
R5nkcbsVF5,emphysema/chronic bronchitis,chronic bronchitis,EFO:0006505,http://www.ebi.ac.uk/efo/EFO_0006505,0.775,None
t3EV6NmcGP,bronchiectasis,Bronchiectasis,HP:0002110,http://purl.obolibrary.org/obo/HP_0002110,0.994,None
RVkE4rthJT,interstitial lung disease,Abnormal pulmonary interstitial morphology,HP:0006530,http://purl.obolibrary.org/obo/HP_0006530,0.986,None
iUaEJdoZbE,asbestosis,asbestosis,EFO:0007153,http://www.ebi.ac.uk/efo/EFO_0007153,0.989,None
3Z9CnC67XM,pulmonary fibrosis,pulmonary fibrosis,EFO:0009448,http://www.ebi.ac.uk/efo/EFO_0009448,0.997,None
cJWkGZbfYC,fibrosing alveolitis/unspecified alveolitis,hypersensitivity pneumonitis,MONDO:0017853,http://purl.obolibrary.org/obo/MONDO_0017853,0.916,None
SyQrEJYDpu,sleep apnoea,Apnea,HP:0002104,http://purl.obolibrary.org/obo/HP_0002104,0.767,None
AX43feN5Hj,pleurisy,pleurisy,EFO:1001825,http://www.ebi.ac.uk/efo/EFO_1001825,0.99,None
MH3ZGSv89y,spontaneous pneumothorax/recurrent pneumothorax,Spontaneous pneumothorax,HP:0002108,http://purl.obolibrary.org/obo/HP_0002108,0.89,None
58AsXhGAsH,gastro-oesophageal reflux (gord) / gastric reflux,gastroesophageal reflux disease,EFO:0003948,http://www.ebi.ac.uk/efo/EFO_0003948,0.889,None
BeBEXohd2f,gastric/stomach ulcers,gastric ulcer,EFO:0009454,http://www.ebi.ac.uk/efo/EFO_0009454,0.716,None
Xv3Hf7PhE6,gastritis/gastric erosions,chronic gastritis,EFO:0000337,http://www.ebi.ac.uk/efo/EFO_0000337,0.803,None
nVdGYmc75B,irritable bowel syndrome,irritable bowel syndrome,EFO:0000555,http://www.ebi.ac.uk/efo/EFO_0000555,0.969,None
Nr5y5UZecU,hepatitis,Hepatitis,HP:0012115,http://purl.obolibrary.org/obo/HP_0012115,0.992,None
fjBedj5Ux3,infective/viral hepatitis,viral human hepatitis infection,EFO:0004196,http://www.ebi.ac.uk/efo/EFO_0004196,0.777,None
HSaGYL2V3i,liver failure/cirrhosis,cirrhosis of liver,EFO:0001422,http://www.ebi.ac.uk/efo/EFO_0001422,0.805,None
QSbt8n3Ucg,gall bladder disease,gallbladder disease,EFO:0003832,http://www.ebi.ac.uk/efo/EFO_0003832,0.996,None
g3ny8QdsKr,cholecystitis,Cholecystitis,HP:0001082,http://purl.obolibrary.org/obo/HP_0001082,0.984,None
iKZkQs2BUq,pancreatitis,pancreatitis,EFO:0000278,http://www.ebi.ac.uk/efo/EFO_0000278,0.99,None
oWUG2nYdPG,peritonitis,peritonitis,EFO:0008588,http://www.ebi.ac.uk/efo/EFO_0008588,0.992,None
9VuemzzRve,gastrointestinal bleeding,Gastrointestinal hemorrhage,HP:0002239,http://purl.obolibrary.org/obo/HP_0002239,0.992,None
wqjJ4QHHR7,renal/kidney failure,kidney failure,EFO:1002048,http://www.ebi.ac.uk/efo/EFO_1002048,0.894,None
qp7vorbUYE,urinary tract infection/kidney infection,urinary tract infection,EFO:0003103,http://www.ebi.ac.uk/efo/EFO_0003103,0.84,None
SQEJgfEXok,ureteric obstruction/hydronephrosis,Ureteral obstruction,HP:0006000,http://purl.obolibrary.org/obo/HP_0006000,0.663,None
RmXdTtAvmh,urinary frequency / incontinence,Urinary incontinence,HP:0000020,http://purl.obolibrary.org/obo/HP_0000020,0.788,None
zXYuyXcTMS,diabetes,diabetes mellitus,EFO:0000400,http://www.ebi.ac.uk/efo/EFO_0000400,0.998,None
KjF7qzVPMD,gestational diabetes,gestational diabetes,EFO:0004593,http://www.ebi.ac.uk/efo/EFO_0004593,0.994,None
vxuHo2JDcf,type 1 diabetes,type 1 diabetes mellitus,MONDO:0005147,http://purl.obolibrary.org/obo/MONDO_0005147,0.958,None
UAZPR7yAmf,type 2 diabetes,type 2 diabetes mellitus,MONDO:0005148,http://purl.obolibrary.org/obo/MONDO_0005148,0.962,None
AaDkmgzRBV,parathyroid hyperplasia/adenoma,Parathyroid Hyperplasia,EFO:1000457,http://www.ebi.ac.uk/efo/EFO_1000457,0.859,None
243Cc6cmq4,pituitary adenoma/tumour,Pituitary Gland Adenoma,EFO:1000478,http://www.ebi.ac.uk/efo/EFO_1000478,0.824,None
ha2W5rRaVv,encephalitis,encephalomyelitis,EFO:0001423,http://www.ebi.ac.uk/efo/EFO_0001423,0.986,None
jynAsQPN4r,bell's palsy/facial nerve palsy,Bell's palsy,EFO:0007167,http://www.ebi.ac.uk/efo/EFO_0007167,0.897,None
oMBHsUrLCt,peripheral neuropathy,peripheral neuropathy,EFO:0003100,http://www.ebi.ac.uk/efo/EFO_0003100,0.993,None
wzXAnSvDdi,acute infective polyneuritis/guillain-barre syndrome,Guillain-Barre syndrome,EFO:0007292,http://www.ebi.ac.uk/efo/EFO_0007292,0.71,None
TpDZukAA42,multiple sclerosis,multiple sclerosis,MONDO:0005301,http://purl.obolibrary.org/obo/MONDO_0005301,0.997,None
QT5na5WjC3,parkinsons disease,Parkinson disease,MONDO:0005180,http://purl.obolibrary.org/obo/MONDO_0005180,0.927,None
sLrEDUqaCD,epilepsy,epilepsy,EFO:0000474,http://www.ebi.ac.uk/efo/EFO_0000474,0.997,None
7jKoVpEfiY,migraine,migraine disorder,MONDO:0005277,http://purl.obolibrary.org/obo/MONDO_0005277,0.99,None
4pNq5tq4eF,spinal injury,spinal injury,MONDO:0037747,http://purl.obolibrary.org/obo/MONDO_0037747,0.988,None
DQmSYKAV3x,eye infection,eye infectious disorder,MONDO:0043885,http://purl.obolibrary.org/obo/MONDO_0043885,0.997,None
MKBbi9XPot,retinal problem,retinal cancer,EFO:0005716,http://www.ebi.ac.uk/efo/EFO_0005716,0.556,None
ygeMfJCJ6E,glaucoma,glaucoma,MONDO:0005041,http://purl.obolibrary.org/obo/MONDO_0005041,0.99,None
Z6SuRLcEGQ,cataract,cataract,MONDO:0005129,http://purl.obolibrary.org/obo/MONDO_0005129,0.994,None
RE8TuWzaVP,retinal detachment,retinal detachment,EFO:0005773,http://www.ebi.ac.uk/efo/EFO_0005773,0.982,None
ou8LBPX4wy,schizophrenia,schizophrenia,MONDO:0005090,http://purl.obolibrary.org/obo/MONDO_0005090,0.99,None
JpbRpTFAhu,deliberate self-harm/suicide attempt,attempted suicide,EFO:0004321,http://www.ebi.ac.uk/efo/EFO_0004321,0.602,None
jgpokTgB9W,mania/bipolar disorder/manic depression,bipolar disorder,MONDO:0004985,http://purl.obolibrary.org/obo/MONDO_0004985,0.563,None
hWwu8d3o4w,bone disorder,bone disease,EFO:0004260,http://www.ebi.ac.uk/efo/EFO_0004260,0.995,None
6UcapJtUV8,joint disorder,joint disease,EFO:1000999,http://www.ebi.ac.uk/efo/EFO_1000999,0.99,None
LbmkATkynJ,osteomyelitis,osteomyelitis,EFO:0003102,http://www.ebi.ac.uk/efo/EFO_0003102,0.996,None
VRZ7yvyyDg,osteoporosis,osteoporosis,EFO:0003882,http://www.ebi.ac.uk/efo/EFO_0003882,0.994,None
EUquehRkoi,ankylosing spondylitis,ankylosing spondylitis,EFO:0003898,http://www.ebi.ac.uk/efo/EFO_0003898,0.994,None
QXh2QiXGpL,low platelets/platelet disorder,blood platelet disease,MONDO:0002245,http://purl.obolibrary.org/obo/MONDO_0002245,0.841,None
FyfME3EmVL,iron deficiency anaemia,Iron deficiency anemia,HP:0001891,http://purl.obolibrary.org/obo/HP_0001891,0.986,None
FpeoGvELum,pernicious anaemia,pernicious anemia,EFO:0005576,http://www.ebi.ac.uk/efo/EFO_0005576,0.99,None
eFS3yBaAoC,thalassaemia,Alpha-thalassemia,ORPHANET.ORDO:846,http://www.orpha.net/ORDO/Orphanet_846,0.818,None
JDWqHeKeTa,ovarian cyst or cysts,Ovarian cyst,HP:0000138,http://purl.obolibrary.org/obo/HP_0000138,0.893,None
27knrY8xRW,polycystic ovaries/polycystic ovarian syndrome,polycystic ovary syndrome,EFO:0000660,http://www.ebi.ac.uk/efo/EFO_0000660,0.961,None
K6YHdYisiu,uterine fibroids,Uterine leiomyoma,HP:0000131,http://purl.obolibrary.org/obo/HP_0000131,0.869,None
q3zqTwTNu5,vaginal prolapse/uterine prolapse,uterine prolapse,EFO:1001864,http://www.ebi.ac.uk/efo/EFO_1001864,0.892,None
CVuXeYDWjy,fibrocystic disease,breast fibrocystic disease,EFO:0003014,http://www.ebi.ac.uk/efo/EFO_0003014,0.995,None
YE9gUa3ECP,breast cysts,breast cyst,EFO:1000848,http://www.ebi.ac.uk/efo/EFO_1000848,0.811,None
xkvBv9sfRd,sarcoidosis,sarcoidosis,MONDO:0019338,http://purl.obolibrary.org/obo/MONDO_0019338,0.989,None
CxY9DWqYUG,vasculitis,vasculitis,EFO:0006803,http://www.ebi.ac.uk/efo/EFO_0006803,0.994,None
kqnQgLc7Fr,connective tissue disorder,connective tissue disease,EFO:1001986,http://www.ebi.ac.uk/efo/EFO_1001986,0.996,None
DDxjpRWydi,giant cell/temporal arteritis,temporal arteritis,EFO:1001209,http://www.ebi.ac.uk/efo/EFO_1001209,0.798,None
mCVuScCTQL,polymyalgia rheumatica,polymyalgia rheumatica,EFO:0008518,http://www.ebi.ac.uk/efo/EFO_0008518,0.995,None
nxEFcPtPf9,wegners granulmatosis,Granulomatosis with Polyangiitis,EFO:0005297,http://www.ebi.ac.uk/efo/EFO_0005297,0.68,None
dMwdKyLiBi,systemic lupus erythematosis/sle,systemic lupus erythematosus,MONDO:0007915,http://purl.obolibrary.org/obo/MONDO_0007915,0.868,None
NwrvFs9Kfu,sjogren's syndrome/sicca syndrome,syndromic disease,MONDO:0002254,http://purl.obolibrary.org/obo/MONDO_0002254,0.771,None
o3vDkyHRUx,allergy or anaphylactic reaction to food,non-allergic anaphylaxis,EFO:0020918,http://www.ebi.ac.uk/efo/EFO_0020918,0.647,None
9DCkPjJ2af,pneumonia,pneumonia,EFO:0003106,http://www.ebi.ac.uk/efo/EFO_0003106,0.987,None
Ext4VBZUTj,peptic ulcer,Peptic ulcer,HP:0004398,http://purl.obolibrary.org/obo/HP_0004398,0.986,None
fY9KtHzZdh,endometriosis,endometriosis,EFO:0001065,http://www.ebi.ac.uk/efo/EFO_0001065,0.992,None
Sci8nbZsR5,female infertility,female infertility,EFO:0008560,http://www.ebi.ac.uk/efo/EFO_0008560,0.994,None
vBY8fdqjtU,alcohol dependency,alcohol dependence,MONDO:0007079,http://purl.obolibrary.org/obo/MONDO_0007079,0.908,None
G7F5Fm5JcD,nasal polyps,Nasal polyposis,HP:0100582,http://purl.obolibrary.org/obo/HP_0100582,0.99,None
iTVJ6nZZ8J,otosclerosis,otosclerosis,EFO:0004213,http://www.ebi.ac.uk/efo/EFO_0004213,0.993,None
5SjuEjkXJR,meniere's disease,Meniere disease,EFO:0006862,http://www.ebi.ac.uk/efo/EFO_0006862,0.986,None
kNLVRPk63j,cerebral aneurysm,brain aneurysm,EFO:0003870,http://www.ebi.ac.uk/efo/EFO_0003870,0.994,None
E9zqvpw7hn,myocarditis,myocarditis,EFO:0009609,http://www.ebi.ac.uk/efo/EFO_0009609,0.992,None
nQ2zt4JkjR,polycystic kidney,Polycystic Kidney Disease,EFO:0008620,http://www.ebi.ac.uk/efo/EFO_0008620,0.926,None
9aVfU2sRMz,thyroiditis,thyroiditis,MONDO:0004126,http://purl.obolibrary.org/obo/MONDO_0004126,0.991,None
EZVaqFzBVR,hypopituitarism,hypopituitarism,EFO:0001380,http://www.ebi.ac.uk/efo/EFO_0001380,0.998,None
3kAQWMehpH,cerebral palsy,cerebral palsy,EFO:1000632,http://www.ebi.ac.uk/efo/EFO_1000632,0.993,None
3DnvEdCMvk,optic neuritis,optic neuritis,EFO:0007405,http://www.ebi.ac.uk/efo/EFO_0007405,0.992,None
E7ETsQSuNY,headaches (not migraine),migraine disorder,MONDO:0005277,http://purl.obolibrary.org/obo/MONDO_0005277,0.922,None
FDsFVjgHPC,myasthenia gravis,Myasthenia gravis,EFO:0004991,http://www.ebi.ac.uk/efo/EFO_0004991,0.992,None
rs8XZyuhHE,polycythaemia vera,polycythemia vera,EFO:0002429,http://www.ebi.ac.uk/efo/EFO_0002429,0.854,None
7R8doyAQRE,tuberculosis (tb),tuberculosis,MONDO:0018076,http://purl.obolibrary.org/obo/MONDO_0018076,0.861,None
fmTX75mRdk,malaria,malaria,EFO:0001068,http://www.ebi.ac.uk/efo/EFO_0001068,0.997,None
mmg5M4JWQN,helicobacter pylori,Helicobacter pylori infectious disease,EFO:1000961,http://www.ebi.ac.uk/efo/EFO_1000961,0.897,None
8F7VT2mzm3,anaemia,Aplastic anemia,HP:0001915,http://purl.obolibrary.org/obo/HP_0001915,0.737,None
VQaUfmDiWY,eczema/dermatitis,atopic eczema,EFO:0000274,http://www.ebi.ac.uk/efo/EFO_0000274,0.882,None
vgCbCaEq34,psoriasis,psoriasis,EFO:0000676,http://www.ebi.ac.uk/efo/EFO_0000676,0.995,None
U4mojvZrgC,chronic skin ulcers,chronic ulcer of skin,EFO:0007066,http://www.ebi.ac.uk/efo/EFO_0007066,0.92,None
k8sWdzTXuN,malabsorption/coeliac disease,Malabsorption,HP:0002024,http://purl.obolibrary.org/obo/HP_0002024,0.721,None
t2aBs5YJsa,duodenal ulcer,duodenal ulcer,EFO:0004607,http://www.ebi.ac.uk/efo/EFO_0004607,0.984,None
RmCSnRKkcJ,diverticular disease/diverticulitis,diverticular disease,EFO:0009959,http://www.ebi.ac.uk/efo/EFO_0009959,0.934,None
K4EzG3m63D,colitis/not crohns or ulcerative colitis,ulcerative colitis,EFO:0000729,http://www.ebi.ac.uk/efo/EFO_0000729,0.793,None
BkdJJcBhsA,rectal or colon adenoma/polyps,rectum adenoma,MONDO:0000530,http://purl.obolibrary.org/obo/MONDO_0000530,0.709,None
c3pYPADYkQ,inflammatory bowel disease,inflammatory bowel disease,EFO:0003767,http://www.ebi.ac.uk/efo/EFO_0003767,0.996,None
msWXiTzbnv,crohns disease,Crohn's disease,EFO:0000384,http://www.ebi.ac.uk/efo/EFO_0000384,0.983,None
o56DDeZtmW,ulcerative colitis,ulcerative colitis,EFO:0000729,http://www.ebi.ac.uk/efo/EFO_0000729,0.989,None
mKGKLi5u8V,rheumatoid arthritis,rheumatoid arthritis,EFO:0000685,http://www.ebi.ac.uk/efo/EFO_0000685,0.995,None
gnwU76aEwy,osteoarthritis,osteoarthritis,MONDO:0005178,http://purl.obolibrary.org/obo/MONDO_0005178,0.997,None
J7UjZX9rqE,gout,gout,EFO:0004274,http://www.ebi.ac.uk/efo/EFO_0004274,0.995,None
x8Fxi9ffEb,post-traumatic stress disorder,post-traumatic stress disorder,EFO:0001358,http://www.ebi.ac.uk/efo/EFO_0001358,0.935,None
3eNAt3DHjP,atrial fibrillation,atrial fibrillation,EFO:0000275,http://www.ebi.ac.uk/efo/EFO_0000275,0.997,None
2mS75xVatn,emphysema,emphysema,EFO:0000464,http://www.ebi.ac.uk/efo/EFO_0000464,0.994,None
WaghtgDZuL,high cholesterol,high density lipoprotein cholesterol measurement,EFO:0004612,http://www.ebi.ac.uk/efo/EFO_0004612,0.663,None
BcFH3Yevxm,hiatus hernia,Hiatus hernia,HP:0002036,http://purl.obolibrary.org/obo/HP_0002036,0.992,None
ALik5FTugG,sciatica,Sciatica,HP:0011868,http://purl.obolibrary.org/obo/HP_0011868,0.996,None
tiSTVfMdJx,psoriatic arthropathy,joint disease,EFO:1000999,http://www.ebi.ac.uk/efo/EFO_1000999,0.742,None
SaPRmSKQZj,rheumatic fever,rheumatic fever,EFO:1001160,http://www.ebi.ac.uk/efo/EFO_1001160,0.996,None
GTh6DGJ6cf,chronic fatigue syndrome,chronic fatigue syndrome,EFO:0004540,http://www.ebi.ac.uk/efo/EFO_0004540,0.978,None
dFAVXhSRJf,irregular heart beat,irregular respiration,EFO:0009841,http://www.ebi.ac.uk/efo/EFO_0009841,0.625,None
PEjx8RL9L7,brain haemorrhage,intracranial hemorrhage,EFO:0000551,http://www.ebi.ac.uk/efo/EFO_0000551,0.853,None
6w3uLgaSqU,varicose veins,Varicose veins,HP:0002619,http://purl.obolibrary.org/obo/HP_0002619,0.993,None
uNjBJyHRNF,lymphoedema,lymphedema,MONDO:0019297,http://purl.obolibrary.org/obo/MONDO_0019297,0.992,None
diMdZBLy79,pneumothorax,pneumothorax,MONDO:0002076,http://purl.obolibrary.org/obo/MONDO_0002076,0.988,None
NkxSUMjHYf,labyrinthitis,labyrinthitis,EFO:0009604,http://www.ebi.ac.uk/efo/EFO_0009604,0.992,None
X9B58m9xwo,vertigo,Vertigo,HP:0002321,http://purl.obolibrary.org/obo/HP_0002321,0.994,None
dpXi7wRZwo,pyloric stenosis,pyloric stenosis,EFO:0009626,http://www.ebi.ac.uk/efo/EFO_0009626,0.995,None
P6mrpz3zVL,appendicitis,appendicitis,EFO:0007149,http://www.ebi.ac.uk/efo/EFO_0007149,0.995,None
YXrCBU7q7A,anal fissure,Anal fissure,HP:0012390,http://purl.obolibrary.org/obo/HP_0012390,0.983,None
gpCsXtAMuN,haemorrhoids / piles,hemorrhoid,EFO:0009552,http://www.ebi.ac.uk/efo/EFO_0009552,0.829,None
tVkcdqNih2,jaundice (unknown cause),Jaundice,HP:0000952,http://purl.obolibrary.org/obo/HP_0000952,0.665,None
FjpFoPaz7r,dyspepsia / indigestion,dyspepsia,EFO:0008533,http://www.ebi.ac.uk/efo/EFO_0008533,0.935,None
LJkq9WiMiN,abdominal hernia,Hernia of the abdominal wall,HP:0004299,http://purl.obolibrary.org/obo/HP_0004299,0.795,None
iKwZfCumuu,umbilical hernia,Umbilical hernia,HP:0001537,http://purl.obolibrary.org/obo/HP_0001537,0.987,None
hUebEvVRyZ,inguinal hernia,Inguinal hernia,HP:0000023,http://purl.obolibrary.org/obo/HP_0000023,0.994,None
6GbQsP3Z8z,cystitis,cystitis,EFO:1000025,http://www.ebi.ac.uk/efo/EFO_1000025,0.992,None
YippYzN7qg,bph / benign prostatic hypertrophy,benign prostatic hyperplasia,EFO:0000284,http://www.ebi.ac.uk/efo/EFO_0000284,0.964,None
DEoB2BwJoz,prostatitis,prostatitis,EFO:0003830,http://www.ebi.ac.uk/efo/EFO_0003830,0.992,None
pknMcQExz8,erectile dysfunction / impotence,erectile dysfunction,EFO:0004234,http://www.ebi.ac.uk/efo/EFO_0004234,0.802,None
MMPoipykTZ,grave's disease,Graves disease,EFO:0004237,http://www.ebi.ac.uk/efo/EFO_0004237,0.849,None
qfyxYh8c94,trigemminal neuralgia,trigeminal neuralgia,EFO:1001219,http://www.ebi.ac.uk/efo/EFO_1001219,0.883,None
kULks4pm8h,benign / essential tremor,essential tremor,EFO:0003108,http://www.ebi.ac.uk/efo/EFO_0003108,0.987,None
hCNt35QNdf,polio / poliomyelitis,poliomyelitis,EFO:0007450,http://www.ebi.ac.uk/efo/EFO_0007450,0.908,None
afJv4AdgX8,dry eyes,dry eye syndrome,EFO:1000906,http://www.ebi.ac.uk/efo/EFO_1000906,0.787,None
93cBCSCQTS,iritis,iritis,EFO:1000997,http://www.ebi.ac.uk/efo/EFO_1000997,0.995,None
ChbQn3d7Ju,post-natal depression,postpartum depression,EFO:0007453,http://www.ebi.ac.uk/efo/EFO_0007453,0.775,None
Q4ecqzeKHK,disc degeneration,Intervertebral disc degeneration,HP:0008419,http://purl.obolibrary.org/obo/HP_0008419,0.813,None
dhjmbBrnwr,back pain,Back pain,HP:0003418,http://purl.obolibrary.org/obo/HP_0003418,0.994,None
w5bDHGcGoZ,scoliosis,scoliosis,EFO:0004273,http://www.ebi.ac.uk/efo/EFO_0004273,0.996,None
xQR3Abvj3W,spinal stenosis,spinal stenosis,EFO:0007490,http://www.ebi.ac.uk/efo/EFO_0007490,0.996,None
hUMJPzkMdt,joint pain,Arthralgia,HP:0002829,http://purl.obolibrary.org/obo/HP_0002829,0.989,None
R6qCK8p4TC,arthritis (nos),arthritis,EFO:0005856,http://www.ebi.ac.uk/efo/EFO_0005856,0.786,None
3uUgr4hNa8,plantar fascitis,Plantar Fasciitis,EFO:1001909,http://www.ebi.ac.uk/efo/EFO_1001909,0.774,None
kxiAex6hpc,carpal tunnel syndrome,carpal tunnel syndrome,EFO:0004143,http://www.ebi.ac.uk/efo/EFO_0004143,0.971,None
g77Wg8MyaD,fibromyalgia,fibromyalgia,EFO:0005687,http://www.ebi.ac.uk/efo/EFO_0005687,0.988,None
HxvPFshWKn,dupuytren's contracture,Palmar Fibromatosis,EFO:1000438,http://www.ebi.ac.uk/efo/EFO_1000438,0.983,None
NJmBkCTArP,acne/acne vulgaris,acne,EFO:0003894,http://www.ebi.ac.uk/efo/EFO_0003894,0.941,None
QUE2ovzV3y,lichen planus,lichen planus,EFO:1000726,http://www.ebi.ac.uk/efo/EFO_1000726,0.998,None
KMiFHYAk6P,cervical intra-epithelial neoplasia (cin) / precancerous cells cervix,cervical intraepithelial neoplasia,MONDO:0022394,http://purl.obolibrary.org/obo/MONDO_0022394,0.688,None
Q6zd4udjSE,menorrhagia (unknown cause),Menorrhagia,HP:0000132,http://purl.obolibrary.org/obo/HP_0000132,0.644,None
Q3DKL2pkPb,ectopic pregnancy,Ectopic pregnancy,HP:0031456,http://purl.obolibrary.org/obo/HP_0031456,0.991,None
VzsSZg9vH6,breast fibroadenoma,Fibroadenoma,EFO:1000254,http://www.ebi.ac.uk/efo/EFO_1000254,0.834,None
fGVpWuPZQ4,raynaud's phenomenon/disease,Raynaud disease,EFO:1001145,http://www.ebi.ac.uk/efo/EFO_1001145,0.79,None
eqqGgTPXv3,food intolerance,food allergy,EFO:1001890,http://www.ebi.ac.uk/efo/EFO_1001890,0.996,None
6YwGLUVJUh,urticaria,urticaria,EFO:0005531,http://www.ebi.ac.uk/efo/EFO_0005531,0.994,None
XduSH5A96K,measles / morbillivirus,measles,EFO:1002025,http://www.ebi.ac.uk/efo/EFO_1002025,0.838,None
CZP9SDz6q5,mumps / epidemic parotitis,Mumps virus infectious disease,EFO:0007383,http://www.ebi.ac.uk/efo/EFO_0007383,0.826,None
ufy6NtGsrh,rubella / german measles,rubella,EFO:1002026,http://www.ebi.ac.uk/efo/EFO_1002026,0.74,None
sdGpBMnrGf,chickenpox,chickenpox,EFO:0007204,http://www.ebi.ac.uk/efo/EFO_0007204,0.993,None
D3s9gwVqE4,whooping cough / pertussis,whooping cough,EFO:0000650,http://www.ebi.ac.uk/efo/EFO_0000650,0.802,None
W6HviD5qCV,shingles,Herpes Zoster,EFO:0006510,http://www.ebi.ac.uk/efo/EFO_0006510,0.994,None
PrMexeqjJj,herpes simplex,genital herpes,EFO:0007282,http://www.ebi.ac.uk/efo/EFO_0007282,0.885,None
pMn6LjfMkL,hepatitis a,hepatitis A virus infection,EFO:0007305,http://www.ebi.ac.uk/efo/EFO_0007305,0.993,None
XukCMMCUa3,hepatitis b,hepatitis B virus infection,EFO:0004197,http://www.ebi.ac.uk/efo/EFO_0004197,0.993,None
WAyh9XdLAJ,hepatitis c,hepatitis C virus infection,EFO:0003047,http://www.ebi.ac.uk/efo/EFO_0003047,0.993,None
EotRTrNRRv,aortic regurgitation / incompetence,aortic valve insufficiency,EFO:0007148,http://www.ebi.ac.uk/efo/EFO_0007148,0.775,None
mTUrgW4JyE,hypertrophic cardiomyopathy (hcm / hocm),hypertrophic cardiomyopathy,EFO:0000538,http://www.ebi.ac.uk/efo/EFO_0000538,0.903,None
kRe6k9cMdF,pericarditis,pericarditis,EFO:0007427,http://www.ebi.ac.uk/efo/EFO_0007427,0.994,None
GCxncUwHNN,tinnitus / tiniitis,Tinnitus,HP:0000360,http://purl.obolibrary.org/obo/HP_0000360,0.774,None
