IRI	Label	Direct	Inherited
http://purl.obolibrary.org/obo/OBA_2040842	level of nuclear nucleic acid-binding protein C1D in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040843	level of glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 in blood serum	0	0
http://purl.obolibrary.org/obo/OBA_2040844	level of C1GALT1-specific chaperone 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040845	level of C1q-related factor in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040846	level of complement C1q-like protein 2 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040847	level of complement C1q-like protein 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040848	level of complement C1q-like protein 4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040849	level of complement C1q tumor necrosis factor-related protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040850	level of complement C1q tumor necrosis factor-related protein 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040851	level of complement C1q tumor necrosis factor-related protein 4 in blood serum	3	0
http://purl.obolibrary.org/obo/OBA_2040852	level of complement C1q tumor necrosis factor-related protein 5 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040853	level of complement C1q and tumor necrosis factor-related protein 9A in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040854	level of complement C1r subcomponent-like protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040855	level of complement C4-A in blood serum	0	0
http://purl.obolibrary.org/obo/OBA_2040856	level of complement C4-B in blood serum	0	0
http://purl.obolibrary.org/obo/OBA_2040857	level of complement component C8 gamma chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040858	level of carbonic anhydrase 12 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040859	level of carbonic anhydrase 5A, mitochondrial in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040860	level of carbonic anhydrase 5B, mitochondrial in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040861	level of carbonic anhydrase-related protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040862	level of calcium-binding protein 39 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040863	level of calcium-binding protein 39-like in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040864	level of CDK5 and ABL1 enzyme substrate 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040865	level of calcium-binding protein 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040866	level of calcium-binding protein 5 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040867	level of calcium-binding protein 7 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040868	level of voltage-dependent calcium channel subunit alpha-2/delta-3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040869	level of voltage-dependent L-type calcium channel subunit beta-3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040870	level of voltage-dependent L-type calcium channel subunit beta-4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040871	level of calcyclin-binding protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040872	level of cell adhesion molecule 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040873	level of calcium-dependent secretion activator 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040874	level of calbindin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040875	level of calretinin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040876	level of calcitonin gene-related peptide 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040877	level of calcium-binding and coiled-coil domain-containing protein 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040878	level of calcitonin receptor in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040879	level of caldesmon in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040880	level of calcium-binding protein 8 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040881	level of neuron-specific vesicular protein calcyon in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040882	level of calcium/calmodulin-dependent protein kinase II inhibitor 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040883	level of calcium/calmodulin-dependent protein kinase type IV in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040884	level of guided entry of tail-anchored proteins factor CAMLG in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040885	level of cullin-associated NEDD8-dissociated protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040886	level of soluble calcium-activated nucleotidase 1 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040887	level of calnexin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040888	level of calpain-13 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040889	level of calpain-2 catalytic subunit in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040890	level of calpain-3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040891	level of calpain-9 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040892	level of calpain small subunit 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040893	level of calpain small subunit 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040894	level of calcyphosin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040895	level of calcyphosin-like protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040896	level of F-actin-capping protein subunit beta in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040897	level of putative caspase recruitment domain-containing protein 17P in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040898	level of caspase recruitment domain-containing protein 18 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040899	level of caspase recruitment domain-containing protein 9 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040900	level of calcium-regulated heat-stable protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040901	level of cysteine--tRNA ligase, cytoplasmic in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040902	level of cocaine- and amphetamine-regulated transcript protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040903	level of protein GOLM2 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040904	level of peripheral plasma membrane protein CASK in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040905	level of calsequestrin-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040906	level of calsequestrin-2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040907	level of Cas scaffolding protein family member 4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040908	level of caveolin-2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040909	level of caveolin-3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040910	level of core-binding factor subunit beta in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040911	level of E3 ubiquitin-protein ligase CBL in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040912	level of E3 ubiquitin-protein ligase CBL-C in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040913	level of cerebellin-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040914	level of cerebellin-2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040915	level of cerebellin-4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040916	level of carbonyl reductase [NADPH] 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040917	level of carbonyl reductase [NADPH] 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040918	level of 3-oxoacyl-[acyl-carrier-protein] reductase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040919	level of cystathionine beta-synthase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040920	level of chromobox protein homolog 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040921	level of chromobox protein homolog 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040922	level of chromobox protein homolog 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040923	level of chromobox protein homolog 7 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040924	level of kynurenine--oxoglutarate transaminase 1 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040925	level of kynurenine--oxoglutarate transaminase 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040926	level of SAGA-associated factor 29 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040927	level of HAUS augmin-like complex subunit 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040928	level of thyroid transcription factor 1-associated protein 26 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040929	level of cholecystokinin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040930	level of cerebral cavernous malformations 2 protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040931	level of cyclin-A1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040932	level of cyclin-A2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040933	level of E3 ubiquitin-protein ligase CCNB1IP1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040934	level of G2/mitotic-specific cyclin-B2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040935	level of cyclin-H in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040936	level of cyclin-Y-like protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040937	level of cell cycle progression protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040938	level of cyclin-dependent kinase 20 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040939	level of T-complex protein 1 subunit alpha in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040940	level of cell surface glycoprotein CD200 receptor 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040941	level of CD2-associated protein in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040942	level of CMRF35-like molecule 7 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040943	level of CMRF35-like molecule 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040944	level of CMRF35-like molecule 9 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040945	level of CD37 molecule in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040946	level of CD81 molecule in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040947	level of CD82 molecule in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040948	level of CD9 molecule in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040949	level of CD99 molecule-like protein 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040950	level of M-phase inducer phosphatase 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040951	level of M-phase inducer phosphatase 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040952	level of ubiquitin-conjugating enzyme E2 R1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040953	level of cell division control protein 42 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040954	level of serine/threonine-protein kinase MRCK alpha in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040955	level of Cdc42 effector protein 4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040956	level of CUB domain-containing protein 1 in blood serum	3	0
http://purl.obolibrary.org/obo/OBA_2040957	level of cadherin-10 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040958	level of cadherin-13 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040959	level of cadherin-17 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040960	level of cadherin-20 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040961	level of cadherin-23 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040962	level of cadherin-related family member 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040963	level of cadherin-4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040964	level of cadherin-7 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040965	level of cyclin-dependent kinase 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040966	level of cyclin-dependent kinase 2-associated protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040967	level of cyclin-dependent kinase 2-associated protein 2 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040968	level of CDK5 regulatory subunit-associated protein 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040969	level of cyclin-dependent kinase-like 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040970	level of cyclin-dependent kinase inhibitor 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040971	level of cyclin-dependent kinase 4 inhibitor C in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040972	level of cyclin-dependent kinase 4 inhibitor D in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040973	level of cyclin-dependent kinase inhibitor 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040974	level of corneodesmosin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040975	level of homeobox protein CDX-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040976	level of carcinoembryonic antigen-related cell adhesion molecule 16 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040977	level of carcinoembryonic antigen-related cell adhesion molecule 19 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040978	level of carcinoembryonic antigen-related cell adhesion molecule 20 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040979	level of carcinoembryonic antigen-related cell adhesion molecule 21 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040980	level of carcinoembryonic antigen-related cell adhesion molecule 4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040981	level of carcinoembryonic antigen-related cell adhesion molecule 7 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040982	level of CCAAT/enhancer-binding protein alpha in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040983	level of CCAAT/enhancer-binding protein epsilon in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040984	level of CCAAT/enhancer-binding protein gamma in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040985	level of bile salt-activated lipase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040986	level of centromere protein V in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040987	level of centrosomal protein of 76 kDa in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040988	level of cerberus in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040989	level of liver carboxylesterase 1 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2040990	level of centrin-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040991	level of centrin-2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040992	level of centrin-3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040993	level of craniofacial development protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040994	level of glycoprotein hormones alpha chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040995	level of choriogonadotropin subunit beta in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040996	level of CGG triplet repeat-binding protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040997	level of cell growth regulator with EF hand domain protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040998	level of glutathione-specific gamma-glutamylcyclotransferase 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2040999	level of glutathione-specific gamma-glutamylcyclotransferase 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041000	level of chondroadherin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041001	level of chromodomain-helicase-DNA-binding protein 1-like in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041002	level of chromodomain-helicase-DNA-binding protein 7 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041003	level of E3 ubiquitin-protein ligase CHFR in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041004	level of secretogranin-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041005	level of chitinase-3-like protein 1 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2041006	level of chitinase-3-like protein 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041007	level of acidic mammalian chitinase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041008	level of charged multivesicular body protein 1a in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041009	level of charged multivesicular body protein 1b in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041010	level of charged multivesicular body protein 2a in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041011	level of charged multivesicular body protein 2b in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041012	level of charged multivesicular body protein 4a in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041013	level of charged multivesicular body protein 6 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041014	level of N-chimaerin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041015	level of calcineurin B homologous protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041016	level of chordin-like protein 2 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2041017	level of neuronal acetylcholine receptor subunit alpha-5 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041018	level of neuronal acetylcholine receptor subunit beta-3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041019	level of carbohydrate sulfotransferase 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041020	level of carbohydrate sulfotransferase 10 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041021	level of carbohydrate sulfotransferase 11 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041022	level of carbohydrate sulfotransferase 12 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041023	level of carbohydrate sulfotransferase 14 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041024	level of carbohydrate sulfotransferase 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041025	level of carbohydrate sulfotransferase 4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041026	level of carbohydrate sulfotransferase 5 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041027	level of carbohydrate sulfotransferase 9 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041028	level of protein CIAO1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041029	level of calcium and integrin-binding protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041030	level of cartilage intermediate layer protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041031	level of cartilage intermediate layer protein 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041032	level of cyclin-dependent kinase 2-interacting protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041033	level of cold-inducible RNA-binding protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041034	level of CDGSH iron-sulfur domain-containing protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041035	level of CDGSH iron-sulfur domain-containing protein 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041036	level of cytoskeleton-associated protein 4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041037	level of creatine kinase U-type, mitochondrial in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041038	level of creatine kinase S-type, mitochondrial in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041039	level of cyclin-dependent kinases regulatory subunit 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041040	level of calcium-activated chloride channel regulator 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041041	level of calcium-activated chloride channel regulator 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041042	level of claudin-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041043	level of C-type lectin domain family 12 member A in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041044	level of C-type lectin domain family 2 member A in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041045	level of C-type lectin domain family 2 member D in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041046	level of C-type lectin domain family 4 member A in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041047	level of C-type lectin domain family 4 member D in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041048	level of chloride intracellular channel protein 2 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2041049	level of chloride intracellular channel protein 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041050	level of chloride intracellular channel protein 4 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2041051	level of chloride intracellular channel protein 5 in blood serum	1	0
http://www.ebi.ac.uk/efo/EFO_0003013	Mus musculus subspecies	0	0
http://www.ebi.ac.uk/efo/EFO_0000434	ecotype	0	0
http://purl.obolibrary.org/obo/OBA_2045035	level of triglyceride in blood serum	0	17
http://purl.obolibrary.org/obo/UBERON_0001062	anatomical entity	0	7
http://purl.obolibrary.org/obo/PATO_0000070	amount	0	5579
http://purl.obolibrary.org/obo/PR_000000216	activin/inhibin beta A chain	0	0
http://purl.obolibrary.org/obo/PR_000001024	neural cell adhesion molecule 1	0	0
http://purl.obolibrary.org/obo/OBA_2050349	level of interleukin-12 subunit beta in blood	0	1
http://purl.obolibrary.org/obo/PR_000001833	SLAM family member 1	0	0
http://purl.obolibrary.org/obo/PR_000001868	interleukin-6 receptor subunit beta	0	0
http://purl.obolibrary.org/obo/PR_000001958	tumor necrosis factor receptor superfamily member 1A	0	0
http://purl.obolibrary.org/obo/PR_000003015	prostate-specific antigen	0	0
http://purl.obolibrary.org/obo/PR_000003761	pituitary adenylate cyclase-activating polypeptide	0	0
http://purl.obolibrary.org/obo/OBA_2041052	level of clathrin interactor 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041053	level of dual specificity protein kinase CLK2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041054	level of cytokine-dependent hematopoietic cell linker in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041055	level of colipase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041056	level of calsyntenin-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041057	level of calsyntenin-2 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2041058	level of calsyntenin-3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041059	level of clathrin light chain A in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041060	level of clusterin-associated protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041061	level of clusterin-like protein 1 in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2041062	level of citramalyl-CoA lyase, mitochondrial in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041063	level of carboxymethylenebutenolidase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041064	level of C-Maf-inducing protein in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041065	level of cyclic nucleotide-gated cation channel beta-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041066	level of calponin-1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041067	level of calponin-2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041068	level of CCR4-NOT transcription complex subunit 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041069	level of 2',3'-cyclic-nucleotide 3'-phosphodiesterase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041070	level of protein canopy homolog 3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041071	level of protein canopy homolog 4 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041072	level of CB1 cannabinoid receptor-interacting protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041073	level of contactin-3 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041074	level of contactin-6 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041075	level of contactin-associated protein-like 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041076	level of contactin-associated protein-like 5 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041077	level of bifunctional coenzyme A synthase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041078	level of cochlin in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041079	level of conserved oligomeric Golgi complex subunit 8 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041080	level of collagen alpha-1(X) chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041081	level of collagen alpha-2(XI) chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041082	level of collagen alpha-1(XIII) chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041083	level of collagen alpha-1(XV) chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041084	level of collagen alpha-1(XX) chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041085	level of collagen alpha-1(XXV) chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041086	level of collagen alpha-5(VI) chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041087	level of collagen alpha-1(IX) chain in blood serum	2	0
http://purl.obolibrary.org/obo/OBA_2041088	level of collagen alpha-3(IX) chain in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041089	level of collectin-10 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041090	level of COMM domain-containing protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041091	level of COMM domain-containing protein 6 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041092	level of catechol O-methyltransferase in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041093	level of catechol O-methyltransferase domain-containing protein 1 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041094	level of coatomer subunit beta' in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041095	level of coatomer subunit epsilon in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041096	level of COP9 signalosome complex subunit 2 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041097	level of COP9 signalosome complex subunit 5 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041098	level of COP9 signalosome complex subunit 7b in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041099	level of COP9 signalosome complex subunit 8 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041100	level of coenzyme Q-binding protein COQ10 homolog A, mitochondrial in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041101	level of 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041102	level of ubiquinone biosynthesis monooxygenase COQ6, mitochondrial in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041103	level of ubiquinone biosynthesis protein COQ7 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041104	level of cytochrome c oxidase assembly protein COX19 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041105	level of cytochrome c oxidase subunit 4 isoform 2, mitochondrial in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041106	level of ER membrane protein complex subunit 8 in blood serum	1	0
http://purl.obolibrary.org/obo/OBA_2041107	level of cytochrome c oxidase subunit 5A, mitochondrial in blood serum	1	0
