Source Term ID	Source Term	Mapped Term Label	Mapped Term IRI	Mapped Term CURIE	IS_DISEASE	IS_MEASUREMENT	IS_PHENOTYPE	IS_AMOUNT	IS_PROCESS
eQw4iMJxBx	chronic lymphocytic	chronic lymphocytic leukemia	EFO:0000095	EFO:0000095	TRUE	FALSE	FALSE	FALSE	FALSE
7NEnBpYyHR	chronic myeloid	chronic myelogenous leukemia	EFO:0000339	EFO:0000339	TRUE	FALSE	FALSE	FALSE	FALSE
vAEt9ftvDo	malignant melanoma	melanoma	EFO:0000756	EFO:0000756	TRUE	FALSE	FALSE	FALSE	FALSE
xgiNLDRzCy	basal cell carcinoma	basal cell carcinoma	EFO:0004193	EFO:0004193	TRUE	FALSE	FALSE	FALSE	FALSE
tuLwNuW6kC	squamous cell carcinoma	squamous cell carcinoma	EFO:0000707	EFO:0000707	TRUE	FALSE	FALSE	FALSE	FALSE
Ucn7B2iFYS	hypertension	hypertension	EFO:0000537	EFO:0000537	TRUE	FALSE	FALSE	FALSE	FALSE
oBMne4r6Ft	heart/cardiac problem	heart disease	EFO:0003777	EFO:0003777	TRUE	FALSE	FALSE	FALSE	FALSE
JpCo5FJ9Ve	peripheral vascular disease	peripheral vascular disease	EFO:0003875	EFO:0003875	TRUE	FALSE	FALSE	FALSE	FALSE
nzUqx2EHTj	venous thromboembolic disease	venous thrombosis	HP:0004936	HP:0004936	FALSE	FALSE	TRUE	FALSE	FALSE
Xiu4TKMsvK	essential hypertension	primary hypertension	EFO:1002032	EFO:1002032	FALSE	FALSE	FALSE	FALSE	FALSE
vd9F9VphWz	gestational hypertension/pre-eclampsia	preeclampsia	EFO:0000668	EFO:0000668	TRUE	FALSE	FALSE	FALSE	FALSE
BMFuW4iu6e	angina	angina pectoris	EFO:0003913	EFO:0003913	FALSE	FALSE	TRUE	FALSE	FALSE
umZDJxnQiT	heart attack/myocardial infarction	myocardial infarction	EFO:0000612	EFO:0000612	TRUE	FALSE	FALSE	FALSE	FALSE
kDMvs5rSCY	heart failure/pulmonary odema	heart failure	EFO:0003144	EFO:0003144	TRUE	FALSE	FALSE	FALSE	FALSE
STPBjrgL3C	heart arrhythmia	cardiac arrhythmia	EFO:0004269	EFO:0004269	TRUE	FALSE	FALSE	FALSE	FALSE
yazqPohXeb	cardiomyopathy	cardiomyopathy	EFO:0000318	EFO:0000318	TRUE	FALSE	FALSE	FALSE	FALSE
tCLpTsfdEr	stroke	stroke	EFO:0000712	EFO:0000712	TRUE	FALSE	FALSE	FALSE	FALSE
ApoZzRLrv2	transient ischaemic attack (tia)	transient ischemic attack	EFO:0003764	EFO:0003764	TRUE	FALSE	FALSE	FALSE	FALSE
4wiAFKsR6r	subdural haemorrhage/haematoma	subdural hemorrhage	HP:0100309	HP:0100309	TRUE	FALSE	TRUE	FALSE	FALSE
mpbjDQMnti	subarachnoid haemorrhage	subarachnoid hemorrhage	EFO:0000713	EFO:0000713	TRUE	FALSE	FALSE	FALSE	FALSE
NLu6vQmSqo	leg claudication/ intermittent claudication	intermittent vascular claudication	EFO:0003876	EFO:0003876	TRUE	FALSE	FALSE	FALSE	FALSE
4UmEhEW3fH	pulmonary embolism +/- dvt	pulmonary embolism	EFO:0003827	EFO:0003827	TRUE	FALSE	FALSE	FALSE	FALSE
BeumCtssjd	deep venous thrombosis (dvt)	deep vein thrombosis	EFO:0003907	EFO:0003907	FALSE	FALSE	TRUE	FALSE	FALSE
vhug54Mz9Q	asthma	asthma	EFO:0000270	EFO:0000270	FALSE	FALSE	FALSE	FALSE	FALSE
msgRKSVjfT	chronic obstructive airways disease/copd	chronic obstructive pulmonary disease	EFO:0000341	EFO:0000341	TRUE	FALSE	FALSE	FALSE	FALSE
R5nkcbsVF5	emphysema/chronic bronchitis	emphysema	EFO:0000464	EFO:0000464	TRUE	FALSE	FALSE	FALSE	FALSE
t3EV6NmcGP	bronchiectasis	bronchiectasis	HP:0002110	HP:0002110	FALSE	FALSE	TRUE	FALSE	FALSE
RVkE4rthJT	interstitial lung disease	interstitial lung disease	EFO:0004244	EFO:0004244	TRUE	FALSE	FALSE	FALSE	FALSE
iUaEJdoZbE	asbestosis	asbestosis	EFO:0007153	EFO:0007153	TRUE	FALSE	FALSE	FALSE	FALSE
3Z9CnC67XM	pulmonary fibrosis	pulmonary fibrosis	EFO:0009448	EFO:0009448	TRUE	FALSE	FALSE	FALSE	FALSE
cJWkGZbfYC	fibrosing alveolitis/unspecified alveolitis	pulmonary alveolitis	EFO:0009624	EFO:0009624	TRUE	FALSE	FALSE	FALSE	FALSE
SyQrEJYDpu	sleep apnoea	sleep apnea	EFO:0003877	EFO:0003877	TRUE	FALSE	FALSE	FALSE	FALSE
AX43feN5Hj	pleurisy	pleurisy	EFO:1001825	EFO:1001825	TRUE	FALSE	FALSE	FALSE	FALSE
MH3ZGSv89y	spontaneous pneumothorax/recurrent pneumothorax	spontaneous pneumothorax	HP:0002108	HP:0002108	FALSE	FALSE	TRUE	FALSE	FALSE
58AsXhGAsH	gastro-oesophageal reflux (gord) / gastric reflux	gastroesophageal reflux disease	EFO:0003948	EFO:0003948	TRUE	FALSE	FALSE	FALSE	FALSE
BeBEXohd2f	gastric/stomach ulcers	peptic ulcer	HP:0004398	HP:0004398	FALSE	FALSE	TRUE	FALSE	FALSE
Xv3Hf7PhE6	gastritis/gastric erosions	gastritis	EFO:0000217	EFO:0000217	TRUE	FALSE	FALSE	FALSE	FALSE
nVdGYmc75B	irritable bowel syndrome	irritable bowel syndrome	EFO:0000555	EFO:0000555	TRUE	FALSE	FALSE	FALSE	FALSE
Nr5y5UZecU	hepatitis	hepatitis	HP:0012115	HP:0012115	FALSE	FALSE	TRUE	FALSE	FALSE
fjBedj5Ux3	infective/viral hepatitis	viral human hepatitis infection	EFO:0004196	EFO:0004196	TRUE	FALSE	FALSE	FALSE	FALSE
HSaGYL2V3i	liver failure/cirrhosis	cirrhosis of liver	EFO:0001422	EFO:0001422	TRUE	FALSE	FALSE	FALSE	FALSE
QSbt8n3Ucg	gall bladder disease	gallbladder disease	EFO:0003832	EFO:0003832	TRUE	FALSE	FALSE	FALSE	FALSE
g3ny8QdsKr	cholecystitis	cholecystitis	HP:0001082	HP:0001082	FALSE	FALSE	TRUE	FALSE	FALSE
iKZkQs2BUq	pancreatitis	pancreatitis	EFO:0000278	EFO:0000278	TRUE	FALSE	FALSE	FALSE	FALSE
oWUG2nYdPG	peritonitis	peritonitis	EFO:0008588	EFO:0008588	TRUE	FALSE	FALSE	FALSE	FALSE
9VuemzzRve	gastrointestinal bleeding	gastrointestinal hemorrhage	HP:0002239	HP:0002239	FALSE	FALSE	TRUE	FALSE	FALSE
wqjJ4QHHR7	renal/kidney failure	kidney failure	EFO:1002048	EFO:1002048	TRUE	FALSE	FALSE	FALSE	FALSE
qp7vorbUYE	urinary tract infection/kidney infection	urinary tract infection	EFO:0003103	EFO:0003103	TRUE	FALSE	FALSE	FALSE	FALSE
SQEJgfEXok	ureteric obstruction/hydronephrosis	hydronephrosis	EFO:0005562	EFO:0005562	TRUE	FALSE	FALSE	FALSE	FALSE
RmXdTtAvmh	urinary frequency / incontinence	urgency urinary incontinence	EFO:0006865	EFO:0006865	FALSE	FALSE	TRUE	FALSE	FALSE
zXYuyXcTMS	diabetes	diabetes	EFO:0000400	EFO:0000400	TRUE	FALSE	FALSE	FALSE	FALSE
KjF7qzVPMD	gestational diabetes	gestational diabetes	EFO:0004593	EFO:0004593	TRUE	FALSE	FALSE	FALSE	FALSE
vxuHo2JDcf	type 1 diabetes	type i diabetes mellitus	EFO:0001359	EFO:0001359	FALSE	FALSE	FALSE	FALSE	FALSE
UAZPR7yAmf	type 2 diabetes	type ii diabetes mellitus	EFO:0001360	EFO:0001360	FALSE	FALSE	FALSE	FALSE	FALSE
AaDkmgzRBV	parathyroid hyperplasia/adenoma	parathyroid hyperplasia	EFO:1000457	EFO:1000457	TRUE	FALSE	FALSE	FALSE	FALSE
243Cc6cmq4	pituitary adenoma/tumour	pituitary gland adenoma	EFO:1000478	EFO:1000478	TRUE	FALSE	FALSE	FALSE	FALSE
ha2W5rRaVv	encephalitis	encephalomyelitis	EFO:0001423	EFO:0001423	TRUE	FALSE	FALSE	FALSE	FALSE
jynAsQPN4r	bell's palsy/facial nerve palsy	Bell's palsy	EFO:0007167	EFO:0007167	TRUE	FALSE	FALSE	FALSE	FALSE
oMBHsUrLCt	peripheral neuropathy	peripheral neuropathy	EFO:0003100	EFO:0003100	TRUE	FALSE	FALSE	FALSE	FALSE
wzXAnSvDdi	acute infective polyneuritis/guillain-barre syndrome	Guillain-Barre syndrome	EFO:0007292	EFO:0007292	TRUE	FALSE	FALSE	FALSE	FALSE
TpDZukAA42	multiple sclerosis	multiple sclerosis	EFO:0003885	EFO:0003885	FALSE	FALSE	FALSE	FALSE	FALSE
QT5na5WjC3	parkinsons disease	Parkinson's disease	EFO:0002508	EFO:0002508	FALSE	FALSE	FALSE	FALSE	FALSE
sLrEDUqaCD	epilepsy	epilepsy	EFO:0000474	EFO:0000474	TRUE	FALSE	FALSE	FALSE	FALSE
7jKoVpEfiY	migraine	migraine disorder	EFO:0003821	EFO:0003821	FALSE	FALSE	FALSE	FALSE	FALSE
4pNq5tq4eF	spinal injury	spinal cord injury	EFO:1001919	EFO:1001919	TRUE	FALSE	FALSE	FALSE	FALSE
DQmSYKAV3x	eye infection	eye infection	EFO:1001888	EFO:1001888	TRUE	FALSE	FALSE	FALSE	FALSE
MKBbi9XPot	retinal problem	retinopathy	EFO:0003839	EFO:0003839	TRUE	FALSE	FALSE	FALSE	FALSE
ygeMfJCJ6E	glaucoma	glaucoma	EFO:0000516	EFO:0000516	FALSE	FALSE	FALSE	FALSE	FALSE
Z6SuRLcEGQ	cataract	cataract	EFO:0001059	EFO:0001059	FALSE	FALSE	FALSE	FALSE	FALSE
RE8TuWzaVP	retinal detachment	retinal detachment	EFO:0005773	EFO:0005773	TRUE	FALSE	FALSE	FALSE	FALSE
ou8LBPX4wy	schizophrenia	schizophrenia	EFO:0000692	EFO:0000692	FALSE	FALSE	FALSE	FALSE	FALSE
JpbRpTFAhu	deliberate self-harm/suicide attempt	attempted suicide	EFO:0004321	EFO:0004321	FALSE	FALSE	FALSE	FALSE	TRUE
jgpokTgB9W	mania/bipolar disorder/manic depression	bipolar disorder	EFO:0000289	EFO:0000289	FALSE	FALSE	FALSE	FALSE	FALSE
hWwu8d3o4w	bone disorder	bone disease	EFO:0004260	EFO:0004260	TRUE	FALSE	FALSE	FALSE	FALSE
6UcapJtUV8	joint disorder	joint disease	EFO:1000999	EFO:1000999	TRUE	FALSE	FALSE	FALSE	FALSE
LbmkATkynJ	osteomyelitis	osteomyelitis	EFO:0003102	EFO:0003102	TRUE	FALSE	FALSE	FALSE	FALSE
VRZ7yvyyDg	osteoporosis	osteoporosis	EFO:0003882	EFO:0003882	TRUE	FALSE	FALSE	FALSE	FALSE
EUquehRkoi	ankylosing spondylitis	ankylosing spondylitis	EFO:0003898	EFO:0003898	TRUE	FALSE	FALSE	FALSE	FALSE
QXh2QiXGpL	low platelets/platelet disorder	thrombocytopenia	HP:0001873	HP:0001873	FALSE	FALSE	TRUE	FALSE	FALSE
FyfME3EmVL	iron deficiency anaemia	iron deficiency anemia	HP:0001891	HP:0001891	FALSE	FALSE	TRUE	FALSE	FALSE
FpeoGvELum	pernicious anaemia	pernicious anemia	EFO:0005576	EFO:0005576	TRUE	FALSE	FALSE	FALSE	FALSE
eFS3yBaAoC	thalassaemia	thalassemia	EFO:1001996	EFO:1001996	TRUE	FALSE	FALSE	FALSE	FALSE
JDWqHeKeTa	ovarian cyst or cysts	ovarian cyst	HP:0000138	HP:0000138	FALSE	FALSE	TRUE	FALSE	FALSE
27knrY8xRW	polycystic ovaries/polycystic ovarian syndrome	polycystic ovary syndrome	EFO:0000660	EFO:0000660	TRUE	FALSE	FALSE	FALSE	FALSE
K6YHdYisiu	uterine fibroids	uterine fibroid	EFO:0000731	EFO:0000731	TRUE	FALSE	FALSE	FALSE	FALSE
q3zqTwTNu5	vaginal prolapse/uterine prolapse	uterine prolapse	EFO:1001864	EFO:1001864	TRUE	FALSE	FALSE	FALSE	FALSE
CVuXeYDWjy	fibrocystic disease	breast fibrocystic disease	EFO:0003014	EFO:0003014	TRUE	FALSE	FALSE	FALSE	FALSE
YE9gUa3ECP	breast cysts	breast cyst	EFO:1000848	EFO:1000848	TRUE	FALSE	FALSE	FALSE	FALSE
xkvBv9sfRd	sarcoidosis	sarcoidosis	ORDO:797	ORDO:797	FALSE	FALSE	FALSE	FALSE	FALSE
CxY9DWqYUG	vasculitis	vasculitis	EFO:0006803	EFO:0006803	TRUE	FALSE	FALSE	FALSE	FALSE
kqnQgLc7Fr	connective tissue disorder	connective tissue disease	EFO:1001986	EFO:1001986	TRUE	FALSE	FALSE	FALSE	FALSE
DDxjpRWydi	giant cell/temporal arteritis	temporal arteritis	EFO:1001209	EFO:1001209	TRUE	FALSE	FALSE	FALSE	FALSE
mCVuScCTQL	polymyalgia rheumatica	polymyalgia rheumatica	EFO:0008518	EFO:0008518	TRUE	FALSE	FALSE	FALSE	FALSE
nxEFcPtPf9	wegners granulmatosis	granulomatosis with polyangiitis	EFO:0005297	EFO:0005297	TRUE	FALSE	FALSE	FALSE	FALSE
dMwdKyLiBi	systemic lupus erythematosis/sle	systemic lupus erythematosus	EFO:0002690	EFO:0002690	FALSE	FALSE	FALSE	FALSE	FALSE
NwrvFs9Kfu	sjogren's syndrome/sicca syndrome	Sjogren syndrome	EFO:0000699	EFO:0000699	TRUE	FALSE	FALSE	FALSE	FALSE
o3vDkyHRUx	allergy or anaphylactic reaction to food	food allergy	EFO:1001890	EFO:1001890	TRUE	FALSE	FALSE	FALSE	FALSE
9DCkPjJ2af	pneumonia	pneumonia	EFO:0003106	EFO:0003106	TRUE	FALSE	FALSE	FALSE	FALSE
Ext4VBZUTj	peptic ulcer	peptic ulcer	HP:0004398	HP:0004398	FALSE	FALSE	TRUE	FALSE	FALSE
fY9KtHzZdh	endometriosis	endometriosis	EFO:0001065	EFO:0001065	TRUE	FALSE	FALSE	FALSE	FALSE
Sci8nbZsR5	female infertility	female infertility	EFO:0008560	EFO:0008560	TRUE	FALSE	FALSE	FALSE	FALSE
vBY8fdqjtU	alcohol dependency	alcohol dependence	EFO:0003829	EFO:0003829	FALSE	FALSE	FALSE	FALSE	FALSE
G7F5Fm5JcD	nasal polyps	nasal cavity polyp	EFO:1000391	EFO:1000391	TRUE	FALSE	FALSE	FALSE	FALSE
iTVJ6nZZ8J	otosclerosis	otosclerosis	EFO:0004213	EFO:0004213	TRUE	FALSE	FALSE	FALSE	FALSE
5SjuEjkXJR	meniere's disease	Meniere disease	EFO:0006862	EFO:0006862	TRUE	FALSE	FALSE	FALSE	FALSE
kNLVRPk63j	cerebral aneurysm	brain aneurysm	EFO:0003870	EFO:0003870	TRUE	FALSE	FALSE	FALSE	FALSE
E9zqvpw7hn	myocarditis	myocarditis	EFO:0009609	EFO:0009609	TRUE	FALSE	FALSE	FALSE	FALSE
nQ2zt4JkjR	polycystic kidney	polycystic kidney disease	EFO:0008620	EFO:0008620	TRUE	FALSE	FALSE	FALSE	FALSE
9aVfU2sRMz	thyroiditis	thyroid disease	EFO:1000627	EFO:1000627	TRUE	FALSE	FALSE	FALSE	FALSE
EZVaqFzBVR	hypopituitarism	hypopituitarism	EFO:0001380	EFO:0001380	TRUE	FALSE	FALSE	FALSE	FALSE
3kAQWMehpH	cerebral palsy	cerebral palsy	EFO:1000632	EFO:1000632	TRUE	FALSE	FALSE	FALSE	FALSE
3DnvEdCMvk	optic neuritis	optic neuritis	EFO:0007405	EFO:0007405	TRUE	FALSE	FALSE	FALSE	FALSE
E7ETsQSuNY	headaches (not migraine)	headache	HP:0002315	HP:0002315	FALSE	FALSE	TRUE	FALSE	FALSE
FDsFVjgHPC	myasthenia gravis	myasthenia gravis	EFO:0004991	EFO:0004991	TRUE	FALSE	FALSE	FALSE	FALSE
rs8XZyuhHE	polycythaemia vera	polycythemia vera	EFO:0002429	EFO:0002429	TRUE	FALSE	FALSE	FALSE	FALSE
7R8doyAQRE	tuberculosis (tb)	tuberculosis	ORDO:3389	ORDO:3389	FALSE	FALSE	FALSE	FALSE	FALSE
fmTX75mRdk	malaria	malaria	EFO:0001068	EFO:0001068	TRUE	FALSE	FALSE	FALSE	FALSE
mmg5M4JWQN	helicobacter pylori	Helicobacter pylori	NCBITaxon:210	NCBITaxon:210	FALSE	FALSE	FALSE	FALSE	FALSE
8F7VT2mzm3	anaemia	anemia	EFO:0004272	EFO:0004272	FALSE	FALSE	TRUE	FALSE	FALSE
VQaUfmDiWY	eczema/dermatitis	eczema	HP:0000964	HP:0000964	FALSE	FALSE	TRUE	FALSE	FALSE
vgCbCaEq34	psoriasis	psoriasis	EFO:0000676	EFO:0000676	TRUE	FALSE	FALSE	FALSE	FALSE
U4mojvZrgC	chronic skin ulcers	chronic ulcer of skin	EFO:0007066	EFO:0007066	FALSE	FALSE	TRUE	FALSE	FALSE
k8sWdzTXuN	malabsorption/coeliac disease	celiac disease	EFO:0001060	EFO:0001060	TRUE	FALSE	FALSE	FALSE	FALSE
t2aBs5YJsa	duodenal ulcer	duodenal ulcer	EFO:0004607	EFO:0004607	TRUE	FALSE	FALSE	FALSE	FALSE
RmCSnRKkcJ	diverticular disease/diverticulitis	diverticulitis	EFO:1001460	EFO:1001460	TRUE	FALSE	FALSE	FALSE	FALSE
K4EzG3m63D	colitis/not crohns or ulcerative colitis	colitis	EFO:0003872	EFO:0003872	TRUE	FALSE	FALSE	FALSE	FALSE
BkdJJcBhsA	rectal or colon adenoma/polyps	adenomatous colon polyp	EFO:1000633	EFO:1000633	TRUE	FALSE	FALSE	FALSE	FALSE
c3pYPADYkQ	inflammatory bowel disease	inflammatory bowel disease	EFO:0003767	EFO:0003767	TRUE	FALSE	FALSE	FALSE	FALSE
msWXiTzbnv	crohns disease	Crohn's disease	EFO:0000384	EFO:0000384	TRUE	FALSE	FALSE	FALSE	FALSE
o56DDeZtmW	ulcerative colitis	ulcerative colitis	EFO:0000729	EFO:0000729	TRUE	FALSE	FALSE	FALSE	FALSE
mKGKLi5u8V	rheumatoid arthritis	rheumatoid arthritis	EFO:0000685	EFO:0000685	TRUE	FALSE	FALSE	FALSE	FALSE
gnwU76aEwy	osteoarthritis	osteoarthritis	EFO:0002506	EFO:0002506	FALSE	FALSE	FALSE	FALSE	FALSE
J7UjZX9rqE	gout	gout	EFO:0004274	EFO:0004274	TRUE	FALSE	FALSE	FALSE	FALSE
x8Fxi9ffEb	post-traumatic stress disorder	post-traumatic stress disorder	EFO:0001358	EFO:0001358	TRUE	FALSE	FALSE	FALSE	FALSE
3eNAt3DHjP	atrial fibrillation	atrial fibrillation	EFO:0000275	EFO:0000275	TRUE	FALSE	FALSE	FALSE	FALSE
2mS75xVatn	emphysema	emphysema	EFO:0000464	EFO:0000464	TRUE	FALSE	FALSE	FALSE	FALSE
WaghtgDZuL	high cholesterol	hypercholesterolemia	HP:0003124	HP:0003124	FALSE	FALSE	TRUE	FALSE	FALSE
BcFH3Yevxm	hiatus hernia	hiatus hernia	HP:0002036	HP:0002036	FALSE	FALSE	TRUE	FALSE	FALSE
ALik5FTugG	sciatica	sciatica	HP:0011868	HP:0011868	FALSE	FALSE	TRUE	FALSE	FALSE
tiSTVfMdJx	psoriatic arthropathy	psoriatic arthritis	EFO:0003778	EFO:0003778	TRUE	FALSE	FALSE	FALSE	FALSE
SaPRmSKQZj	rheumatic fever	rheumatic fever	EFO:1001160	EFO:1001160	TRUE	FALSE	FALSE	FALSE	FALSE
GTh6DGJ6cf	chronic fatigue syndrome	chronic fatigue syndrome	EFO:0004540	EFO:0004540	TRUE	FALSE	FALSE	FALSE	FALSE
dFAVXhSRJf	irregular heart beat	cardiac arrhythmia	EFO:0004269	EFO:0004269	TRUE	FALSE	FALSE	FALSE	FALSE
PEjx8RL9L7	brain haemorrhage	intracranial hemorrhage	EFO:0000551	EFO:0000551	TRUE	FALSE	FALSE	FALSE	FALSE
6w3uLgaSqU	varicose veins	varicose veins	HP:0002619	HP:0002619	FALSE	FALSE	TRUE	FALSE	FALSE
uNjBJyHRNF	lymphoedema	lymphedema	ORDO:79383	ORDO:79383	FALSE	FALSE	FALSE	FALSE	FALSE
diMdZBLy79	pneumothorax	pneumothorax	HP:0002107	HP:0002107	FALSE	FALSE	TRUE	FALSE	FALSE
NkxSUMjHYf	labyrinthitis	labyrinthitis	EFO:0009604	EFO:0009604	TRUE	FALSE	FALSE	FALSE	FALSE
X9B58m9xwo	vertigo	vertigo	HP:0002321	HP:0002321	FALSE	FALSE	TRUE	FALSE	FALSE
dpXi7wRZwo	pyloric stenosis	pyloric stenosis	EFO:0009626	EFO:0009626	TRUE	FALSE	FALSE	FALSE	FALSE
P6mrpz3zVL	appendicitis	appendicitis	EFO:0007149	EFO:0007149	TRUE	FALSE	FALSE	FALSE	FALSE
YXrCBU7q7A	anal fissure	anal fissure	HP:0012390	HP:0012390	FALSE	FALSE	TRUE	FALSE	FALSE
gpCsXtAMuN	haemorrhoids / piles	hemorrhoid	EFO:0009552	EFO:0009552	TRUE	FALSE	FALSE	FALSE	FALSE
tVkcdqNih2	jaundice (unknown cause)	jaundice	HP:0000952	HP:0000952	FALSE	FALSE	TRUE	FALSE	FALSE
FjpFoPaz7r	dyspepsia / indigestion	dyspepsia	EFO:0008533	EFO:0008533	TRUE	FALSE	FALSE	FALSE	FALSE
LJkq9WiMiN	abdominal hernia	hernia of the abdominal wall	HP:0004299	HP:0004299	FALSE	FALSE	TRUE	FALSE	FALSE
iKwZfCumuu	umbilical hernia	umbilical hernia	HP:0001537	HP:0001537	FALSE	FALSE	TRUE	FALSE	FALSE
hUebEvVRyZ	inguinal hernia	inguinal hernia	HP:0000023	HP:0000023	FALSE	FALSE	TRUE	FALSE	FALSE
6GbQsP3Z8z	cystitis	cystitis	EFO:1000025	EFO:1000025	TRUE	FALSE	FALSE	FALSE	FALSE
YippYzN7qg	bph / benign prostatic hypertrophy	benign prostatis hypertrophy	EFO:0000284	EFO:0000284	TRUE	FALSE	FALSE	FALSE	FALSE
DEoB2BwJoz	prostatitis	prostatitis	EFO:0003830	EFO:0003830	TRUE	FALSE	FALSE	FALSE	FALSE
pknMcQExz8	erectile dysfunction / impotence	erectile dysfunction	EFO:0004234	EFO:0004234	TRUE	FALSE	FALSE	FALSE	FALSE
MMPoipykTZ	grave's disease	Graves disease	EFO:0004237	EFO:0004237	TRUE	FALSE	FALSE	FALSE	FALSE
qfyxYh8c94	trigemminal neuralgia	trigeminal neuralgia	EFO:1001219	EFO:1001219	TRUE	FALSE	FALSE	FALSE	FALSE
kULks4pm8h	benign / essential tremor	essential tremor	EFO:0003108	EFO:0003108	TRUE	FALSE	TRUE	FALSE	FALSE
hCNt35QNdf	polio / poliomyelitis	poliomyelitis	EFO:0007450	EFO:0007450	TRUE	FALSE	FALSE	FALSE	FALSE
afJv4AdgX8	dry eyes	dry eye syndrome	EFO:1000906	EFO:1000906	TRUE	FALSE	FALSE	FALSE	FALSE
93cBCSCQTS	iritis	iritis	EFO:1000997	EFO:1000997	TRUE	FALSE	FALSE	FALSE	FALSE
ChbQn3d7Ju	post-natal depression	postpartum depression	EFO:0007453	EFO:0007453	TRUE	FALSE	FALSE	FALSE	FALSE
Q4ecqzeKHK	disc degeneration	lumbar disc degeneration	EFO:0004994	EFO:0004994	TRUE	FALSE	FALSE	FALSE	FALSE
dhjmbBrnwr	back pain	back pain	HP:0003418	HP:0003418	FALSE	FALSE	TRUE	FALSE	FALSE
w5bDHGcGoZ	scoliosis	scoliosis	EFO:0004273	EFO:0004273	TRUE	FALSE	FALSE	FALSE	FALSE
xQR3Abvj3W	spinal stenosis	spinal stenosis	EFO:0007490	EFO:0007490	TRUE	FALSE	FALSE	FALSE	FALSE
hUMJPzkMdt	joint pain	arthralgia	HP:0002829	HP:0002829	FALSE	FALSE	TRUE	FALSE	FALSE
R6qCK8p4TC	arthritis (nos)	arthritis	EFO:0005856	EFO:0005856	TRUE	FALSE	FALSE	FALSE	FALSE
3uUgr4hNa8	plantar fascitis	plantar fasciitis	EFO:1001909	EFO:1001909	FALSE	FALSE	TRUE	FALSE	FALSE
kxiAex6hpc	carpal tunnel syndrome	carpal tunnel syndrome	EFO:0004143	EFO:0004143	TRUE	FALSE	FALSE	FALSE	FALSE
g77Wg8MyaD	fibromyalgia	fibromyalgia	EFO:0005687	EFO:0005687	TRUE	FALSE	FALSE	FALSE	FALSE
HxvPFshWKn	dupuytren's contracture	Dupuytren contracture	EFO:0004229	EFO:0004229	TRUE	FALSE	FALSE	FALSE	FALSE
NJmBkCTArP	acne/acne vulgaris	acne	EFO:0003894	EFO:0003894	TRUE	FALSE	FALSE	FALSE	FALSE
QUE2ovzV3y	lichen planus	lichen planus	EFO:1000726	EFO:1000726	TRUE	FALSE	FALSE	FALSE	FALSE
KMiFHYAk6P	cervical intra-epithelial neoplasia (cin) / precancerous cells cervix	dysplasia of cervix	EFO:1000910	EFO:1000910	TRUE	FALSE	FALSE	FALSE	FALSE
Q6zd4udjSE	menorrhagia (unknown cause)	menorrhagia	HP:0000132	HP:0000132	FALSE	FALSE	TRUE	FALSE	FALSE
Q3DKL2pkPb	ectopic pregnancy	ectopic pregnancy	HP:0031456	HP:0031456	FALSE	FALSE	FALSE	FALSE	FALSE
VzsSZg9vH6	breast fibroadenoma	Fibroadenoma	EFO:1000254	EFO:1000254	TRUE	FALSE	FALSE	FALSE	FALSE
fGVpWuPZQ4	raynaud's phenomenon/disease	Raynaud disease	EFO:1001145	EFO:1001145	TRUE	FALSE	FALSE	FALSE	FALSE
eqqGgTPXv3	food intolerance	food allergy	EFO:1001890	EFO:1001890	TRUE	FALSE	FALSE	FALSE	FALSE
6YwGLUVJUh	urticaria	urticaria	EFO:0005531	EFO:0005531	TRUE	FALSE	FALSE	FALSE	FALSE
XduSH5A96K	measles / morbillivirus	measles	EFO:1002025	EFO:1002025	TRUE	FALSE	FALSE	FALSE	FALSE
CZP9SDz6q5	mumps / epidemic parotitis	mumps infectious disease	EFO:0007383	EFO:0007383	TRUE	FALSE	FALSE	FALSE	FALSE
ufy6NtGsrh	rubella / german measles	rubella	EFO:1002026	EFO:1002026	TRUE	FALSE	FALSE	FALSE	FALSE
sdGpBMnrGf	chickenpox	chickenpox	EFO:0007204	EFO:0007204	TRUE	FALSE	FALSE	FALSE	FALSE
D3s9gwVqE4	whooping cough / pertussis	whooping cough	EFO:0000650	EFO:0000650	TRUE	FALSE	FALSE	FALSE	FALSE
W6HviD5qCV	shingles	Herpes Zoster	EFO:0006510	EFO:0006510	TRUE	FALSE	FALSE	FALSE	FALSE
PrMexeqjJj	herpes simplex	herpes simplex infection	EFO:1002022	EFO:1002022	TRUE	FALSE	FALSE	FALSE	FALSE
pMn6LjfMkL	hepatitis a	hepatitis a	EFO:0007305	EFO:0007305	TRUE	FALSE	FALSE	FALSE	FALSE
XukCMMCUa3	hepatitis b	hepatitis b infection	EFO:0004197	EFO:0004197	TRUE	FALSE	FALSE	FALSE	FALSE
WAyh9XdLAJ	hepatitis c	hepatitis c infection	EFO:0003047	EFO:0003047	TRUE	FALSE	FALSE	FALSE	FALSE
EotRTrNRRv	aortic regurgitation / incompetence	aortic valve insufficiency	EFO:0007148	EFO:0007148	TRUE	FALSE	FALSE	FALSE	FALSE
mTUrgW4JyE	hypertrophic cardiomyopathy (hcm / hocm)	hypertrophic cardiomyopathy	EFO:0000538	EFO:0000538	TRUE	FALSE	FALSE	FALSE	FALSE
