# Timestamp: 2024-04-09 17:40:44.690435
# Target Ontology: http://www.ebi.ac.uk/efo/releases/v3.62.0/efo.owl
# text2term version: 4.1.2
# Minimum Score: 0.00
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: OntologyTermType.CLASS
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 796 entries, 795 were mapped to 706 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NU-DUL-1,mulibrey nanism,MONDO:0009664,http://purl.obolibrary.org/obo/MONDO_0009664,0.408,None
NUGC2_STOMACH,NUGC-2,NUGC-2,EFO:0006701,http://www.ebi.ac.uk/efo/EFO_0006701,0.587,None
NUGC3_STOMACH,NUGC-3,NUGC-2,EFO:0006701,http://www.ebi.ac.uk/efo/EFO_0006701,0.578,None
NUGC4_STOMACH,NUGC-4,NUGC-2,EFO:0006701,http://www.ebi.ac.uk/efo/EFO_0006701,0.574,None
OAW28_OVARY,OAW28,OAW28,EFO:0006704,http://www.ebi.ac.uk/efo/EFO_0006704,0.995,None
OAW42_OVARY,OAW42,OAW42,EFO:0006705,http://www.ebi.ac.uk/efo/EFO_0006705,0.99,None
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-AML2,OCI-AML2,EFO:0006706,http://www.ebi.ac.uk/efo/EFO_0006706,0.711,None
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-AML3,OCI-AML3,EFO:0006289,http://www.ebi.ac.uk/efo/EFO_0006289,0.718,None
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-AML5,OCI-AML5,EFO:0006707,http://www.ebi.ac.uk/efo/EFO_0006707,0.723,None
OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-LY10,OCI-LY10,EFO:0006708,http://www.ebi.ac.uk/efo/EFO_0006708,0.722,None
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-LY-19,HB1119 cell,EFO:0022450,http://www.ebi.ac.uk/efo/EFO_0022450,0.564,None
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-LY3,OCI-LY3,EFO:0006710,http://www.ebi.ac.uk/efo/EFO_0006710,0.704,None
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-M1,acute myeloblastic leukemia without maturation,EFO:0003027,http://www.ebi.ac.uk/efo/EFO_0003027,0.528,None
OCUM1_STOMACH,OCUM-1,OCUM-1,EFO:0006714,http://www.ebi.ac.uk/efo/EFO_0006714,0.534,None
OE19_OESOPHAGUS,OE19,OE19,EFO:0002308,http://www.ebi.ac.uk/efo/EFO_0002308,0.992,None
OE21_OESOPHAGUS,OE21,OE21,EFO:0002309,http://www.ebi.ac.uk/efo/EFO_0002309,0.987,None
OE33_OESOPHAGUS,OE33,OE33,EFO:0002310,http://www.ebi.ac.uk/efo/EFO_0002310,0.99,None
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OPM-2,polymyositis,EFO:0003063,http://www.ebi.ac.uk/efo/EFO_0003063,0.426,None
OUMS23_LARGE_INTESTINE,OUMS-23,OUMS-23,EFO:0006717,http://www.ebi.ac.uk/efo/EFO_0006717,0.651,None
OV56_OVARY,OV56,OV56,EFO:0006458,http://www.ebi.ac.uk/efo/EFO_0006458,0.989,None
OV7_OVARY,OV7,OV7,EFO:0006459,http://www.ebi.ac.uk/efo/EFO_0006459,0.993,None
OV90_OVARY,OV-90,retinitis pigmentosa 90,MONDO:0033563,http://purl.obolibrary.org/obo/MONDO_0033563,0.394,None
OVCA432,OVCA432,OVCA432,EFO:0006722,http://www.ebi.ac.uk/efo/EFO_0006722,0.997,None
OVCAR4_OVARY,OVCAR-4,OVCAR3,EFO:0003061,http://www.ebi.ac.uk/efo/EFO_0003061,0.578,None
OVCAR5_OVARY,OVCAR-5,OVCAR3,EFO:0003061,http://www.ebi.ac.uk/efo/EFO_0003061,0.576,None
OVCAR8_OVARY,OVCAR-8,OVCAR3,EFO:0003061,http://www.ebi.ac.uk/efo/EFO_0003061,0.563,None
OVISE_OVARY,OVISE,OVISE,EFO:0006724,http://www.ebi.ac.uk/efo/EFO_0006724,0.986,None
OVKATE_OVARY,OVKATE,OVKATE,EFO:0006725,http://www.ebi.ac.uk/efo/EFO_0006725,0.964,None
OVMANA_OVARY,OVMANA,OVMANA,EFO:0006726,http://www.ebi.ac.uk/efo/EFO_0006726,0.959,None
OVSAHO_OVARY,OVSAHO,OVSAHO,EFO:0006727,http://www.ebi.ac.uk/efo/EFO_0006727,0.99,None
OVTOKO_OVARY,OVTOKO,OVTOKO,EFO:0006728,http://www.ebi.ac.uk/efo/EFO_0006728,0.992,None
P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P3HR-1,P3HR1,EFO:0002312,http://www.ebi.ac.uk/efo/EFO_0002312,0.684,None
PANC0203_PANCREAS,Panc 02.03,Panc 02.03,EFO:0006466,http://www.ebi.ac.uk/efo/EFO_0006466,0.576,None
PANC0327_PANCREAS,Panc 03.27,Panc 03.27,EFO:0006467,http://www.ebi.ac.uk/efo/EFO_0006467,0.578,None
PANC0403_PANCREAS,Panc 04.03,Panc 04.03,EFO:0006468,http://www.ebi.ac.uk/efo/EFO_0006468,0.568,None
PANC0504_PANCREAS,Panc 05.04,Panc 05.04,EFO:0006469,http://www.ebi.ac.uk/efo/EFO_0006469,0.556,None
PANC0813_PANCREAS,Panc 08.13,Panc 08.13,EFO:0006470,http://www.ebi.ac.uk/efo/EFO_0006470,0.561,None
PANC1_PANCREAS,PANC-1,Polyarteritis Nodosa,EFO:0009012,http://www.ebi.ac.uk/efo/EFO_0009012,0.511,None
PATU8902_PANCREAS,PA-TU-8902,PA-TU-8902,EFO:0006729,http://www.ebi.ac.uk/efo/EFO_0006729,0.44,None
PATU8988S_PANCREAS,PA-TU-8988S,PA-TU-8988S,EFO:0006730,http://www.ebi.ac.uk/efo/EFO_0006730,0.523,None
PATU8988T_PANCREAS,PA-TU-8988T,8988T,EFO:0005713,http://www.ebi.ac.uk/efo/EFO_0005713,0.795,None
PC14_LUNG,PC-14,pachyonychia congenita,MONDO:0016471,http://purl.obolibrary.org/obo/MONDO_0016471,0.718,None
PECAPJ15_UPPER_AERODIGESTIVE_TRACT,PE/CA-PJ15,chromosomal aberration frequency,EFO:0009860,http://www.ebi.ac.uk/efo/EFO_0009860,0.448,None
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Pfeiffer,Pfeiffer,EFO:0006472,http://www.ebi.ac.uk/efo/EFO_0006472,0.989,None
PK45H_PANCREAS,PK-45H,PK-45H,EFO:0006734,http://www.ebi.ac.uk/efo/EFO_0006734,0.567,None
PK59_PANCREAS,PK-59,pyruvate kinase deficiency of red cells,MONDO:0009950,http://purl.obolibrary.org/obo/MONDO_0009950,0.499,None
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL-21,Down syndrome,EFO:0001064,http://www.ebi.ac.uk/efo/EFO_0001064,0.461,None
PL45_PANCREAS,PL45,PL45,EFO:0006474,http://www.ebi.ac.uk/efo/EFO_0006474,0.988,None
PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PLB-985,PLB985,EFO:0002313,http://www.ebi.ac.uk/efo/EFO_0002313,0.608,None
PLCPRF5_LIVER,PLC/PRF/5,"hypotonia, infantile, with psychomotor retardation and characteristic facies",MONDO:0014176,http://purl.obolibrary.org/obo/MONDO_0014176,0.37,None
PSN1_PANCREAS,PSN1,PSN1,EFO:0006739,http://www.ebi.ac.uk/efo/EFO_0006739,0.979,None
QGP1_PANCREAS,QGP-1,QGP-1,EFO:0006741,http://www.ebi.ac.uk/efo/EFO_0006741,0.558,None
RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Raji,Raji,EFO:0002324,http://www.ebi.ac.uk/efo/EFO_0002324,0.985,None
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RCH-ACV,RCH-ACV,EFO:0030017,http://www.ebi.ac.uk/efo/EFO_0030017,0.731,None
RCM1_LARGE_INTESTINE,RCM-1,restrictive cardiomyopathy,EFO:0002630,http://www.ebi.ac.uk/efo/EFO_0002630,0.955,None
RDES_BONE,RD-ES,epithelioid sarcoma,MONDO:0017387,http://purl.obolibrary.org/obo/MONDO_0017387,0.997,None
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,REC-1,digestive system disease,EFO:0000405,http://www.ebi.ac.uk/efo/EFO_0000405,0.42,None
RERFGC1B_STOMACH,RERF-GC-1B,gonorrhea,DOID:7551,http://purl.obolibrary.org/obo/DOID_7551,0.507,None
RERFLCAI_LUNG,RERF-LC-AI,laryngotracheoesophageal cleft,MONDO:0016060,http://purl.obolibrary.org/obo/MONDO_0016060,0.456,None
RERFLCKJ_LUNG,RERF-LC-KJ,laryngotracheoesophageal cleft,MONDO:0016060,http://purl.obolibrary.org/obo/MONDO_0016060,0.456,None
RERFLCMS_LUNG,RERF-LC-MS,laryngotracheoesophageal cleft,MONDO:0016060,http://purl.obolibrary.org/obo/MONDO_0016060,0.476,None
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RI-1,recombinant inbred strain,EFO:0004008,http://www.ebi.ac.uk/efo/EFO_0004008,0.931,None
RKN_SOFT_TISSUE,RKN,RKN,EFO:0006745,http://www.ebi.ac.uk/efo/EFO_0006745,1.0,None
RKO_LARGE_INTESTINE,RKO,RKO,EFO:0001232,http://www.ebi.ac.uk/efo/EFO_0001232,0.995,None
RL952_ENDOMETRIUM,RL95-2,RL952,EFO:0002320,http://www.ebi.ac.uk/efo/EFO_0002320,0.682,None
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RL,RL,EFO:0002319,http://www.ebi.ac.uk/efo/EFO_0002319,0.997,None
RMGI_OVARY,RMG-I,RMG-I,EFO:0006746,http://www.ebi.ac.uk/efo/EFO_0006746,0.503,None
RMUGS_OVARY,RMUG-S,RMUG-S,EFO:0006747,http://www.ebi.ac.uk/efo/EFO_0006747,0.652,None
RT112_URINARY_TRACT,RT-112,RT-112,EFO:0006479,http://www.ebi.ac.uk/efo/EFO_0006479,0.556,None
RT4_URINARY_TRACT,RT4,RT4,EFO:0006480,http://www.ebi.ac.uk/efo/EFO_0006480,0.999,None
SBC5_LUNG,SBC-5,SBC-3,EFO:0002854,http://www.ebi.ac.uk/efo/EFO_0002854,0.509,None
SCABER_URINARY_TRACT,SCaBER,SCaBER,EFO:0002325,http://www.ebi.ac.uk/efo/EFO_0002325,0.984,None
SCC15_UPPER_AERODIGESTIVE_TRACT,SCC-15,squamous cell carcinoma,EFO:0000707,http://www.ebi.ac.uk/efo/EFO_0000707,0.759,None
SCC25_UPPER_AERODIGESTIVE_TRACT,SCC-25,squamous cell carcinoma,EFO:0000707,http://www.ebi.ac.uk/efo/EFO_0000707,0.712,None
SCC9_UPPER_AERODIGESTIVE_TRACT,SCC-9,squamous cell carcinoma,EFO:0000707,http://www.ebi.ac.uk/efo/EFO_0000707,0.813,None
SCLC21H_LUNG,SCLC-21H,SCLC-21H,EFO:0006749,http://www.ebi.ac.uk/efo/EFO_0006749,0.656,None
SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SEM,SEM,EFO:0002326,http://www.ebi.ac.uk/efo/EFO_0002326,0.999,None
SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Set-2,Onset,HP:0003674,http://purl.obolibrary.org/obo/HP_0003674,0.479,None
SF126_CENTRAL_NERVOUS_SYSTEM,SF126,SF126,EFO:0005450,http://www.ebi.ac.uk/efo/EFO_0005450,0.998,None
SF268_CENTRAL_NERVOUS_SYSTEM,SF268,SF268,EFO:0005451,http://www.ebi.ac.uk/efo/EFO_0005451,0.999,None
SF295_CENTRAL_NERVOUS_SYSTEM,SF-295,SF295,EFO:0005452,http://www.ebi.ac.uk/efo/EFO_0005452,0.548,None
SF539_CENTRAL_NERVOUS_SYSTEM,SF539,SF539,EFO:0005453,http://www.ebi.ac.uk/efo/EFO_0005453,0.998,None
SH4_SKIN,SH-4,diffuse idiopathic skeletal hyperostosis,EFO:0007236,http://www.ebi.ac.uk/efo/EFO_0007236,0.397,None
SHP77_LUNG,SHP-77,SHP77,EFO:0002328,http://www.ebi.ac.uk/efo/EFO_0002328,0.511,None
SHSY5Y_AUTONOMIC_GANGLIA,SH-SY5Y,SH-SY5Y,EFO:0002717,http://www.ebi.ac.uk/efo/EFO_0002717,0.707,None
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SIG-M5,acute monocytic leukemia,EFO:0000221,http://www.ebi.ac.uk/efo/EFO_0000221,0.501,None
SIHA,SIHA,SiHa,EFO:0002379,http://www.ebi.ac.uk/efo/EFO_0002379,0.979,None
SJRH30_SOFT_TISSUE,SJRH30,SJRH30,EFO:0002329,http://www.ebi.ac.uk/efo/EFO_0002329,0.998,None
SJSA1_BONE,SJSA-1,SJSA1,EFO:0002330,http://www.ebi.ac.uk/efo/EFO_0002330,0.698,None
SKBR3_BREAST,SK-BR-3,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.344,None
SKCO1_LARGE_INTESTINE,SK-CO-1,Coimbra ecotype,EFO:0005176,http://www.ebi.ac.uk/efo/EFO_0005176,0.731,None
SKES1_BONE,SK-ES-1,epithelioid sarcoma,MONDO:0017387,http://purl.obolibrary.org/obo/MONDO_0017387,0.703,None
SKLMS1_SOFT_TISSUE,SK-LMS-1,limb-mammary syndrome,MONDO:0011334,http://purl.obolibrary.org/obo/MONDO_0011334,0.83,None
SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM-1,SKMC,EFO:0002801,http://www.ebi.ac.uk/efo/EFO_0002801,0.456,None
SKMEL1_SKIN,SK-MEL-1,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.82,None
SKMEL24_SKIN,SK-MEL-24,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.649,None
SKMEL28_SKIN,SK-MEL-28,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.677,None
SKMEL2_SKIN,SK-MEL-2,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.797,None
SKMEL30_SKIN,SK-MEL-30,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.677,None
SKMEL31_SKIN,SK-MEL-31,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.67,None
SKMEL3_SKIN,SK-MEL-3,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.783,None
SKMEL5_SKIN,SK-MEL-5,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.973,None
SKMES1_LUNG,SK-MES-1,multiple endocrine neoplasia,MONDO:0017169,http://purl.obolibrary.org/obo/MONDO_0017169,0.462,None
SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SK-MM-2,Miyoshi myopathy,MONDO:0009685,http://purl.obolibrary.org/obo/MONDO_0009685,0.771,None
SKNAS_AUTONOMIC_GANGLIA,SK-N-AS,aortic valve stenosis,MONDO:0042981,http://purl.obolibrary.org/obo/MONDO_0042981,0.699,None
SKNDZ_AUTONOMIC_GANGLIA,SK-N-DZ,SK-N-DZ,EFO:0005721,http://www.ebi.ac.uk/efo/EFO_0005721,0.994,None
SKNFI_AUTONOMIC_GANGLIA,SK-N-FI,SK-N-DZ,EFO:0005721,http://www.ebi.ac.uk/efo/EFO_0005721,0.457,None
SKNMC_BONE,SK-N-MC,SK-N-DZ,EFO:0005721,http://www.ebi.ac.uk/efo/EFO_0005721,0.453,None
SKNSH_AUTONOMIC_GANGLIA,SK-N-SH,SK-N-DZ,EFO:0005721,http://www.ebi.ac.uk/efo/EFO_0005721,0.484,None
SKOV3_OVARY,SK-OV-3,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.378,None
SKUT1_SOFT_TISSUE,SK-UT-1,SK-MEL-5,EFO:0005720,http://www.ebi.ac.uk/efo/EFO_0005720,0.351,None
SNB19_CENTRAL_NERVOUS_SYSTEM,SNB-19,HB1119 cell,EFO:0022450,http://www.ebi.ac.uk/efo/EFO_0022450,0.615,None
SNU16_STOMACH,SNU-16,SNU16,EFO:0002344,http://www.ebi.ac.uk/efo/EFO_0002344,0.494,None
SNU182_LIVER,SNU-182,SNU182,EFO:0002345,http://www.ebi.ac.uk/efo/EFO_0002345,0.627,None
SNU1_STOMACH,SNU-1,SNU1,EFO:0002343,http://www.ebi.ac.uk/efo/EFO_0002343,0.486,None
SNU216_STOMACH,SNU-216,SNU-216,EFO:0006754,http://www.ebi.ac.uk/efo/EFO_0006754,0.599,None
SNU387_LIVER,SNU-387,SNU387,EFO:0002346,http://www.ebi.ac.uk/efo/EFO_0002346,0.62,None
SNU398_LIVER,SNU-398,SNU398,EFO:0002347,http://www.ebi.ac.uk/efo/EFO_0002347,0.619,None
SNU423_LIVER,SNU-423,SNU423,EFO:0002348,http://www.ebi.ac.uk/efo/EFO_0002348,0.615,None
SNU449_LIVER,SNU-449,SNU449,EFO:0002349,http://www.ebi.ac.uk/efo/EFO_0002349,0.612,None
SNU475_LIVER,SNU-475,SNU475,EFO:0002350,http://www.ebi.ac.uk/efo/EFO_0002350,0.616,None
SNU5_STOMACH,SNU-5,SNU1,EFO:0002343,http://www.ebi.ac.uk/efo/EFO_0002343,0.446,None
SNU601_STOMACH,SNU-601,SNU-601,EFO:0006756,http://www.ebi.ac.uk/efo/EFO_0006756,0.582,None
SNU620_STOMACH,SNU-620,SNU-620,EFO:0006757,http://www.ebi.ac.uk/efo/EFO_0006757,0.579,None
SNU668_STOMACH,SNU-668,SNU-668,EFO:0006759,http://www.ebi.ac.uk/efo/EFO_0006759,0.579,None
SNU719_STOMACH,SNU-719,SNU-719,EFO:0006760,http://www.ebi.ac.uk/efo/EFO_0006760,0.554,None
SNUC1_LARGE_INTESTINE,SNU-C1,SNU-C1,EFO:0006761,http://www.ebi.ac.uk/efo/EFO_0006761,0.478,None
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SR-786,SR,EFO:0002352,http://www.ebi.ac.uk/efo/EFO_0002352,0.657,None
ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ST486,ST486,EFO:0002353,http://www.ebi.ac.uk/efo/EFO_0002353,0.986,None
SU8686_PANCREAS,SU.86.86,lymphocyte antigen 86 measurement,EFO:0020541,http://www.ebi.ac.uk/efo/EFO_0020541,0.463,None
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-10,SU-DHL-2,EFO:0007611,http://www.ebi.ac.uk/efo/EFO_0007611,0.37,None
SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-1,SU-DHL-2,EFO:0007611,http://www.ebi.ac.uk/efo/EFO_0007611,0.421,None
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-4,SU-DHL-2,EFO:0007611,http://www.ebi.ac.uk/efo/EFO_0007611,0.404,None
SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-5,SU-DHL-2,EFO:0007611,http://www.ebi.ac.uk/efo/EFO_0007611,0.403,None
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-6,SU-DHL-2,EFO:0007611,http://www.ebi.ac.uk/efo/EFO_0007611,0.394,None
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-8,SU-DHL-2,EFO:0007611,http://www.ebi.ac.uk/efo/EFO_0007611,0.394,None
SUIT2_PANCREAS,SUIT-2,SUIT-2,EFO:0006495,http://www.ebi.ac.uk/efo/EFO_0006495,0.484,None
SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SUP-B15,SUP-B15,EFO:0006763,http://www.ebi.ac.uk/efo/EFO_0006763,0.515,None
SW1116_LARGE_INTESTINE,SW1116,SW1116,EFO:0002359,http://www.ebi.ac.uk/efo/EFO_0002359,0.996,None
SW1417_LARGE_INTESTINE,SW1417,SW1417,EFO:0002361,http://www.ebi.ac.uk/efo/EFO_0002361,0.988,None
SW1463_LARGE_INTESTINE,SW1463,SW1463,EFO:0002362,http://www.ebi.ac.uk/efo/EFO_0002362,0.997,None
SW403_LARGE_INTESTINE,SW403,SW403,EFO:0002366,http://www.ebi.ac.uk/efo/EFO_0002366,0.997,None
SW480_LARGE_INTESTINE,SW480,SW480,EFO:0002083,http://www.ebi.ac.uk/efo/EFO_0002083,0.996,None
SW48_LARGE_INTESTINE,SW48,SW48,EFO:0002367,http://www.ebi.ac.uk/efo/EFO_0002367,0.994,None
SW620_LARGE_INTESTINE,SW620,SW620,EFO:0002368,http://www.ebi.ac.uk/efo/EFO_0002368,0.995,None
SW837_LARGE_INTESTINE,SW837,SW837,EFO:0002372,http://www.ebi.ac.uk/efo/EFO_0002372,0.997,None
SW948_LARGE_INTESTINE,SW948,SW948,EFO:0002375,http://www.ebi.ac.uk/efo/EFO_0002375,0.996,None
T24_URINARY_TRACT,T24,T24,EFO:0002864,http://www.ebi.ac.uk/efo/EFO_0002864,0.997,None
T3M4_PANCREAS,T3M-4,Panc89,EFO:0002714,http://www.ebi.ac.uk/efo/EFO_0002714,0.532,None
T47D_BREAST,T-47D,T47D,EFO:0001247,http://www.ebi.ac.uk/efo/EFO_0001247,0.55,None
T84_LARGE_INTESTINE,T84,T84,EFO:0002084,http://www.ebi.ac.uk/efo/EFO_0002084,0.998,None
TC71_BONE,TC-71,TC71,EFO:0002865,http://www.ebi.ac.uk/efo/EFO_0002865,0.43,None
TCCPAN2_PANCREAS,TCC-PAN2,TCC-PAN2,EFO:0006764,http://www.ebi.ac.uk/efo/EFO_0006764,0.735,None
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP-1,THP-1,EFO:0001253,http://www.ebi.ac.uk/efo/EFO_0001253,0.49,None
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Toledo,Toledo,EFO:0002383,http://www.ebi.ac.uk/efo/EFO_0002383,0.989,None
TOV112D_OVARY,TOV-112D,TOV-112D,EFO:0005263,http://www.ebi.ac.uk/efo/EFO_0005263,0.677,None
TT_THYROID,TT,TT,EFO:0002382,http://www.ebi.ac.uk/efo/EFO_0002382,0.998,None
TYKNU_OVARY,TYK-nu,TYK-nu,EFO:0006766,http://www.ebi.ac.uk/efo/EFO_0006766,0.443,None
U251MG_CENTRAL_NERVOUS_SYSTEM,U-251 MG,U-251 MG,EFO:0006498,http://www.ebi.ac.uk/efo/EFO_0006498,0.602,None
U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U266B1,U266,EFO:0001254,http://www.ebi.ac.uk/efo/EFO_0001254,0.995,None
U87MG_CENTRAL_NERVOUS_SYSTEM,U-87 MG,U-87 MG,EFO:0005237,http://www.ebi.ac.uk/efo/EFO_0005237,0.486,None
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U-937,U937,EFO:0001257,http://www.ebi.ac.uk/efo/EFO_0001257,0.443,None
UACC257_SKIN,UACC-257,UACC-257,EFO:0005376,http://www.ebi.ac.uk/efo/EFO_0005376,0.703,None
UACC62_SKIN,UACC-62,UACC-62,EFO:0005377,http://www.ebi.ac.uk/efo/EFO_0005377,0.607,None
UACC812_BREAST,UACC-812,UACC812,EFO:0001258,http://www.ebi.ac.uk/efo/EFO_0001258,0.677,None
UACC893_BREAST,UACC-893,UACC893,EFO:0002385,http://www.ebi.ac.uk/efo/EFO_0002385,0.716,None
UMUC1_URINARY_TRACT,UM-UC-1,ulcerative colitis,EFO:0000729,http://www.ebi.ac.uk/efo/EFO_0000729,0.692,None
UMUC3_URINARY_TRACT,UM-UC-3,ulcerative colitis,EFO:0000729,http://www.ebi.ac.uk/efo/EFO_0000729,0.67,None
VCAP_PROSTATE,VCaP,VCaP,EFO:0007752,http://www.ebi.ac.uk/efo/EFO_0007752,0.995,None
VMRCLCD_LUNG,VMRC-LCD,VMRC-LCD,EFO:0006773,http://www.ebi.ac.uk/efo/EFO_0006773,0.688,None
WM115_SKIN,WM-115,WM115,EFO:0002390,http://www.ebi.ac.uk/efo/EFO_0002390,0.574,None
WM2664_SKIN,WM-266-4,U266,EFO:0001254,http://www.ebi.ac.uk/efo/EFO_0001254,0.395,None
WM793_SKIN,WM-793,WM793,EFO:0002873,http://www.ebi.ac.uk/efo/EFO_0002873,0.566,None
WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,WSU-DLCL2,WSU-DLCL2,EFO:0006775,http://www.ebi.ac.uk/efo/EFO_0006775,0.715,None
YAPC_PANCREAS,YAPC,YAPC,EFO:0006778,http://www.ebi.ac.uk/efo/EFO_0006778,0.994,None
YMB1_BREAST,YMB-1,YMB-1,EFO:0006779,http://www.ebi.ac.uk/efo/EFO_0006779,0.628,None
ZR751_BREAST,ZR-75-1,immunodeficiency 75,MONDO:0030858,http://purl.obolibrary.org/obo/MONDO_0030858,0.379,None
ZR7530_BREAST,ZR-75-30,immunodeficiency 75,MONDO:0030858,http://purl.obolibrary.org/obo/MONDO_0030858,0.327,None
0002585,COR-L23 cell,CORL23,EFO:0002142,http://www.ebi.ac.uk/efo/EFO_0002142,0.468,None
0004254,HS-5 cell,cell type,EFO:0000324,http://www.ebi.ac.uk/efo/EFO_0000324,0.548,None
0007634,MDA-MB-231 cell,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.488,None
0037116,LNCaP cell,LNCAP,EFO:0002071,http://www.ebi.ac.uk/efo/EFO_0002071,0.972,None
DOID:0050032,mineral metabolism disease,mineral metabolism disease,EFO:0009556,http://www.ebi.ac.uk/efo/EFO_0009556,0.993,None
DOID:0050853,chronic venous insufficiency,chronic venous insufficiency,EFO:0007940,http://www.ebi.ac.uk/efo/EFO_0007940,0.99,None
DOID:0050933,ovarian serous carcinoma,ovarian serous adenocarcinoma,EFO:0002917,http://www.ebi.ac.uk/efo/EFO_0002917,0.992,None
DOID:0050985,spinocerebellar ataxia type 38,Spinocerebellar ataxia type 38,EFO:0009056,http://www.ebi.ac.uk/efo/EFO_0009056,0.979,None
DOID:0050986,spinocerebellar ataxia type 40,Spinocerebellar ataxia type 40,EFO:0009057,http://www.ebi.ac.uk/efo/EFO_0009057,0.977,None
DOID:0060077,progesterone-receptor positive breast cancer,progesterone-receptor positive breast cancer,EFO:0009782,http://www.ebi.ac.uk/efo/EFO_0009782,0.908,None
DOID:0060098,osteoblastoma,Osteoblastoma,EFO:1000410,http://www.ebi.ac.uk/efo/EFO_1000410,0.985,None
DOID:0060319,cardiac arrest,cardiac arrest,EFO:0009492,http://www.ebi.ac.uk/efo/EFO_0009492,0.994,None
DOID:0060325,cervical polyp,cervical polyp,EFO:0009475,http://www.ebi.ac.uk/efo/EFO_0009475,0.994,None
DOID:0060538,purpura fulminans,Purpura Fulminans,EFO:1001913,http://www.ebi.ac.uk/efo/EFO_1001913,0.989,None
